chembl_id,molregno,assay_chembl_id,src_id,src_short_name,journal,pubmed_id,doi,tid,accession,pref_name,target_chembl_id,organism,standard_value,standard_units,standard_relation,pchembl_value,drugId,uniprotId,sources,isHighQualityProbe,isTherapeuticTarget
CHEMBL3622533,1966216,CHEMBL4707204,1,LITERATURE,J Med Chem,2.9360358E7,10.1021/acs.jmedchem.7b01465,10056,P78527,DNA-dependent protein kinase,CHEMBL3142,Homo sapiens,3673.0,nM,=,5.43,CHEMBL3622533,P78527,"impc,chembl",false,true
CHEMBL1631540,1054194,CHEMBL1635454,1,LITERATURE,J Med Chem,2.1053897E7,10.1021/jm100714c,10209,P34969,Serotonin 7 (5-HT7) receptor,CHEMBL3155,Homo sapiens,158.49,nM,=,6.8,CHEMBL1631540,P34969,chembl,false,true
CHEMBL218427,366521,CHEMBL855750,1,LITERATURE,J Med Chem,1.7266207E7,10.1021/jm061143k,10034,P30411,Bradykinin B2 receptor,CHEMBL3157,Homo sapiens,0.05012,nM,=,10.3,CHEMBL218427,P30411,"chemicalProbes,chembl",false,true
CHEMBL34259,49931,CHEMBL676942,1,LITERATURE,J Med Chem,8863812.0,10.1021/jm960250j,11152,Q05932,Folylpoly-gamma-glutamate synthetase,CHEMBL3171,Homo sapiens,3200.0,nM,=,5.5,CHEMBL34259,Q05932,impc,false,false
CHEMBL355200,283293,CHEMBL665825,1,LITERATURE,Bioorg Med Chem Lett,1.261791E7,10.1016/s0960-894x(02)01082-x,11159,Q12882,Dihydropyrimidine dehydrogenase,CHEMBL3172,Homo sapiens,14.0,nM,=,7.85,CHEMBL355200,Q12882,chembl,false,true
CHEMBL1502738,926622,CHEMBL4199255,1,LITERATURE,J Med Chem,2.9652143E7,10.1021/acs.jmedchem.8b00318,11172,P78417,Glutathione transferase omega 1,CHEMBL3174,Homo sapiens,28.0,nM,=,7.55,CHEMBL1502738,P78417,chemicalProbes,false,false
CHEMBL570596,574927,CHEMBL1036977,1,LITERATURE,J Med Chem,1.9831396E7,10.1021/jm901195w,11512,P14061,Estradiol 17-beta-dehydrogenase 1,CHEMBL3181,Homo sapiens,46.0,nM,=,7.34,CHEMBL570596,P14061,chemicalProbes,false,false
CHEMBL1277001,712973,CHEMBL1285620,1,LITERATURE,J Med Chem,2.0839777E7,10.1021/jm1000419,12615,P48058,"Glutamate receptor ionotropic, AMPA 4",CHEMBL3190,Homo sapiens,150.0,nM,=,6.82,CHEMBL1277001,P48058,chembl,false,true
CHEMBL343448,246935,CHEMBL2423475,1,LITERATURE,J Med Chem,2.3865683E7,10.1021/jm4008449,10869,Q9BY41,Histone deacetylase 8,CHEMBL3192,Homo sapiens,0.15,nM,=,9.82,CHEMBL343448,Q9BY41,"impc,chembl",false,true
CHEMBL297453,67987,CHEMBL4030377,1,LITERATURE,J Med Chem,2.8587455E7,10.1021/acs.jmedchem.7b00428,12704,P02766,Transthyretin,CHEMBL3194,Homo sapiens,400.0,nM,=,6.4,CHEMBL297453,P02766,"impc,chembl",false,true
CHEMBL67279,103029,CHEMBL2346128,1,LITERATURE,J Med Chem,2.3594271E7,10.1021/jm400351a,11968,P48147,Prolyl endopeptidase,CHEMBL3202,Homo sapiens,73.0,nM,=,7.14,CHEMBL67279,P48147,"impc,ot_genetics_portal",false,false
CHEMBL116438,190171,CHEMBL982420,1,LITERATURE,Bioorg Med Chem,1.9128977E7,10.1016/j.bmc.2008.12.029,12592,P14780,Matrix metalloproteinase 9,CHEMBL321,Homo sapiens,8500.0,nM,=,5.07,CHEMBL116438,P14780,"impc,ot_genetics_portal,chembl",false,true
CHEMBL1316334,740218,CHEMBL1781181,1,LITERATURE,Bioorg Med Chem Lett,2.1570287E7,10.1016/j.bmcl.2011.04.097,10809,O95977,Sphingosine 1-phosphate receptor Edg-6,CHEMBL3230,Homo sapiens,89.0,nM,=,7.05,CHEMBL1316334,O95977,chemicalProbes,true,false
CHEMBL428690,14366,CHEMBL1908712,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,10811,Q13464,Rho-associated protein kinase 1,CHEMBL3231,Homo sapiens,1200.0,nM,=,5.92,CHEMBL428690,Q13464,"impc,chembl,eva_somatic",false,true
CHEMBL3939958,2149329,CHEMBL4138831,1,LITERATURE,Eur J Med Chem,2.8478342E7,10.1016/j.ejmech.2017.04.047,108273,O00257,E3 SUMO-protein ligase CBX4,CHEMBL3232685,Homo sapiens,97.0,nM,=,7.01,CHEMBL3939958,O00257,chemicalProbes,false,false
CHEMBL1258517,707528,CHEMBL1259904,1,LITERATURE,Bioorg Med Chem Lett,2.0797855E7,10.1016/j.bmcl.2010.07.104,11939,P48736,PI3-kinase p110-gamma subunit,CHEMBL3267,Homo sapiens,74.0,nM,=,7.13,CHEMBL1258517,P48736,"impc,chembl,eva_somatic",false,true
CHEMBL87563,138792,CHEMBL3743968,1,LITERATURE,J Med Chem,2.6575094E7,10.1021/acs.jmedchem.5b01171,11942,P00749,Urokinase-type plasminogen activator,CHEMBL3286,Homo sapiens,431.0,nM,=,6.37,CHEMBL87563,P00749,"impc,ot_genetics_portal",false,false
CHEMBL189963,319858,CHEMBL3606993,1,LITERATURE,Bioorg Med Chem Lett,2.6115571E7,10.1016/j.bmcl.2015.05.100,108400,Q00534,CDK6/cyclin D2,CHEMBL3301386,Homo sapiens,9.0,nM,=,8.05,CHEMBL189963,Q00534,"impc,ot_genetics_portal,chemicalProbes,chembl,cancer_gene_census",true,true
CHEMBL2204995,1444615,CHEMBL2209122,1,LITERATURE,ACS Med Chem Lett,2.4900432E7,10.1021/ml3003346,108402,Q15910,EZH2/SUZ12/EED/RBBP7/RBBP4,CHEMBL3301388,Homo sapiens,4.0,nM,=,8.4,CHEMBL2204995,Q15910,chemicalProbes,true,false
CHEMBL4740486,2488154,CHEMBL5108406,1,LITERATURE,RSC Med Chem,3.4778777E7,10.1039/D1MD00215E,108414,P40337,Von Hippel-Lindau disease tumor suppressor/Elongin B/Elongin C,CHEMBL3301400,Homo sapiens,277.0,nM,=,6.56,CHEMBL4740486,P40337,chemicalProbes,true,false
CHEMBL3707348,2039319,CHEMBL4687297,1,LITERATURE,J Med Chem,3.2463237E7,10.1021/acs.jmedchem.0c00262,109099,Q9HCN6,Platelet glycoprotein VI (GPVI),CHEMBL3308912,Homo sapiens,1210.0,nM,=,5.92,CHEMBL3707348,Q9HCN6,impc,false,false
CHEMBL4573938,2444369,CHEMBL4835540,1,LITERATURE,J Med Chem,3.3829783E7,10.1021/acs.jmedchem.0c01895,109449,P31153,S-adenosylmethionine synthase isoform type-2,CHEMBL3313835,Homo sapiens,14.0,nM,=,7.85,CHEMBL4573938,P31153,chemicalProbes,true,false
CHEMBL3318586,1783233,CHEMBL3370229,1,LITERATURE,Bioorg Med Chem Lett,2.5037917E7,10.1016/j.bmcl.2014.06.049,109456,Q99884,Sodium-dependent proline transporter,CHEMBL3317335,Homo sapiens,18.0,nM,=,7.75,CHEMBL3318586,Q99884,chemicalProbes,true,false
CHEMBL481,5985,CHEMBL1909196,15,DRUGMATRIX,,,,13000,P03956,Matrix metalloproteinase-1,CHEMBL332,Homo sapiens,6060.0,nM,=,5.22,CHEMBL481,P03956,chembl,false,true
CHEMBL398435,416772,CHEMBL5153133,1,LITERATURE,J Med Chem,3.6394994E7,10.1021/acs.jmedchem.2c01632,109463,Q9BPV8,P2Y purinoceptor 13,CHEMBL3321651,Homo sapiens,1398.0,nM,=,5.85,CHEMBL398435,Q9BPV8,impc,false,false
CHEMBL506871,494280,CHEMBL3767926,1,LITERATURE,J Med Chem,2.6652717E7,10.1021/acs.jmedchem.5b01498,109545,Q9Y6F1,"PARP 1, 2 and 3",CHEMBL3390820,Homo sapiens,5.94,nM,=,8.23,CHEMBL506871,Q9Y6F1,chembl,false,true
CHEMBL53463,78759,CHEMBL4198805,1,LITERATURE,Eur J Med Chem,2.954783E7,10.1016/j.ejmech.2018.03.026,12026,Q02880,DNA topoisomerase II beta,CHEMBL3396,Homo sapiens,3500.0,nM,=,5.46,CHEMBL53463,Q02880,"ot_genetics_portal,chembl",false,true
CHEMBL413,923,CHEMBL1909135,15,DRUGMATRIX,,,,12911,P11712,Cytochrome P450 2C9,CHEMBL3397,Homo sapiens,2000.0,nM,=,5.7,CHEMBL413,P11712,ot_genetics_portal,false,false
CHEMBL5077276,2721727,CHEMBL5055302,1,LITERATURE,Bioorg Med Chem,3.4814071E7,10.1016/j.bmc.2021.116504,109587,Q9H999,Pantothenate kinase 3,CHEMBL3407328,Homo sapiens,1.0,nM,=,9.0,CHEMBL5077276,Q9H999,chemicalProbes,true,false
CHEMBL1289601,716009,CHEMBL3428925,1,LITERATURE,J Med Chem,2.5625428E7,10.1021/jm501464c,109634,P07949,Proto-oncogene tyrosine-protein kinase receptor Ret /Nuclear receptor coactivator 4 fusion protein,CHEMBL3430877,Homo sapiens,10.0,nM,=,8.0,CHEMBL1289601,P07949,"uniprot_literature,impc,eva,orphanet,intogen,gene2phenotype,clingen,chembl,eva_somatic,uniprot_variants,cancer_gene_census",false,true
CHEMBL456237,515833,CHEMBL4686879,1,LITERATURE,Eur J Med Chem,3.2248003E7,10.1016/j.ejmech.2020.112240,109636,Q13133,Retinoic acid receptor RXR-alpha/oxysterols receptor LXR-alpha,CHEMBL3430879,Homo sapiens,0.431,nM,=,9.37,CHEMBL456237,Q13133,chemicalProbes,true,false
CHEMBL1879463,1220034,CHEMBL3616332,1,LITERATURE,Bioorg Med Chem,2.6321603E7,10.1016/j.bmc.2015.08.013,109638,P48736,PI3-kinase subunit gamma/Phosphoinositide 3-kinase regulatory subunit 5,CHEMBL3430881,Homo sapiens,72.0,nM,=,7.14,CHEMBL1879463,P48736,"impc,chembl,eva_somatic",false,true
CHEMBL3182437,1671728,CHEMBL3412286,1,LITERATURE,J Med Chem,2.5364867E7,10.1021/jm501061a,109642,O94782,Ubiquitin carboxyl-terminal hydrolase 1/WD repeat-containing protein 48,CHEMBL3430885,Homo sapiens,76.0,nM,=,7.12,CHEMBL3182437,O94782,chemicalProbes,true,false
CHEMBL297453,67987,CHEMBL5113856,1,LITERATURE,Eur J Med Chem,3.3333396E7,10.1016/j.ejmech.2020.113038,109643,Q07820,Induced myeloid leukemia cell differentiation protein Mcl-1/BH3-interacting domain death agonist,CHEMBL3430886,Homo sapiens,920.0,nM,=,6.04,CHEMBL297453,Q07820,"impc,chembl",false,true
CHEMBL24828,33576,CHEMBL3778240,1,LITERATURE,Eur J Med Chem,2.6874741E7,10.1016/j.ejmech.2016.01.039,109645,P07949,Kinesin-1 heavy chain/ Tyrosine-protein kinase receptor RET,CHEMBL3430888,Homo sapiens,400.0,nM,=,6.4,CHEMBL24828,P07949,"uniprot_literature,impc,eva,orphanet,intogen,gene2phenotype,clingen,chembl,eva_somatic,uniprot_variants,cancer_gene_census",false,true
CHEMBL3319236,1783889,CHEMBL3368784,1,LITERATURE,J Med Chem,2.4568695E7,10.1021/jm5000547,109649,P26012,Integrin alpha-V/beta-8,CHEMBL3430892,Homo sapiens,1.2,nM,=,8.92,CHEMBL3319236,P26012,"impc,ot_genetics_portal",false,false
CHEMBL429876,433425,CHEMBL1031478,1,LITERATURE,Bioorg Med Chem,1.9195898E7,10.1016/j.bmc.2009.01.006,109650,P08648,Integrin alpha-V/alpha-5,CHEMBL3430893,Homo sapiens,0.13,nM,=,9.89,CHEMBL429876,P08648,chembl,false,true
CHEMBL98,11305,CHEMBL3829049,1,LITERATURE,J Med Chem,2.7186676E7,10.1021/acs.jmedchem.6b00579,109654,O15379,Histone deacetylase 1/2/3,CHEMBL3430897,Homo sapiens,377.48,nM,=,6.42,CHEMBL98,O15379,"impc,chembl",false,true
CHEMBL24828,33576,CHEMBL5152022,1,LITERATURE,J Med Chem,3.44023E7,10.1021/acs.jmedchem.0c02167,109661,P07949,Coiled-coil domain-containing protein 6/Tyrosine-protein kinase receptor RET,CHEMBL3430904,Homo sapiens,20.0,nM,=,7.7,CHEMBL24828,P07949,"uniprot_literature,impc,eva,orphanet,intogen,gene2phenotype,clingen,chembl,eva_somatic,uniprot_variants,cancer_gene_census",false,true
CHEMBL250689,421450,CHEMBL947058,1,LITERATURE,Bioorg Med Chem Lett,1.8096386E7,10.1016/j.bmcl.2007.11.067,10548,P51677,C-C chemokine receptor type 3,CHEMBL3473,Homo sapiens,0.034,nM,=,10.47,CHEMBL250689,P51677,chemicalProbes,false,false
CHEMBL1721885,1102616,CHEMBL1908529,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,10751,O15111,Inhibitor of nuclear factor kappa B kinase alpha subunit,CHEMBL3476,Homo sapiens,670.0,nM,=,6.17,CHEMBL1721885,O15111,impc,false,false
CHEMBL325041,187372,CHEMBL4413413,1,LITERATURE,Eur J Med Chem,3.0611983E7,10.1016/j.ejmech.2018.12.072,100613,P49721,Proteasome Macropain subunit,CHEMBL3492,Homo sapiens,2119.0,nM,=,5.67,CHEMBL325041,P49721,"ot_genetics_portal,chembl",false,true
CHEMBL806,52087,CHEMBL3540584,1,LITERATURE,Drug Metab Dispos,2.2207054E7,10.1124/dmd.111.043067,109673,P22760,Arylacetamide deacetylase,CHEMBL3509584,Homo sapiens,600.0,nM,=,6.22,CHEMBL806,P22760,ot_genetics_portal,false,false
CHEMBL204021,154,CHEMBL3796340,1,LITERATURE,J Med Chem,2.6927682E7,10.1021/acs.jmedchem.5b01930,10138,Q13093,LDL-associated phospholipase A2,CHEMBL3514,Homo sapiens,0.7,nM,=,9.15,CHEMBL204021,Q13093,chembl,false,true
CHEMBL157101,255904,CHEMBL989841,1,LITERATURE,J Med Chem,1.9049427E7,10.1021/jm800888q,12949,P05093,Cytochrome P450 17A1,CHEMBL3522,Homo sapiens,2780.0,nM,=,5.56,CHEMBL157101,P05093,"uniprot_literature,impc,eva,orphanet,ot_genetics_portal,chembl,uniprot_variants",false,true
CHEMBL99,11501,CHEMBL924051,1,LITERATURE,Bioorg Med Chem Lett,1.7588744E7,10.1016/j.bmcl.2007.06.038,11232,P56524,Histone deacetylase 4,CHEMBL3524,Homo sapiens,29.0,nM,=,7.54,CHEMBL99,P56524,"intogen,ot_genetics_portal,chembl,eva_somatic",false,true
CHEMBL288441,62111,CHEMBL1908771,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,12915,Q14164,Inhibitor of nuclear factor kappa B kinase epsilon subunit,CHEMBL3529,Homo sapiens,53.0,nM,=,7.28,CHEMBL288441,Q14164,"impc,ot_genetics_portal",false,false
CHEMBL554,14805,CHEMBL1908419,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,12919,O14733,Dual specificity mitogen-activated protein kinase kinase 7,CHEMBL3530,Homo sapiens,4400.0,nM,=,5.36,CHEMBL554,O14733,"impc,intogen",false,false
CHEMBL583914,571644,CHEMBL1047621,1,LITERATURE,J Med Chem,1.9919087E7,10.1021/jm9015334,20035,O76083,Phosphodiesterase 9A,CHEMBL3535,Homo sapiens,1.778,nM,=,8.75,CHEMBL583914,O76083,chemicalProbes,true,false
CHEMBL1276127,712090,CHEMBL4192744,1,LITERATURE,J Nat Prod,2.8722414E7,10.1021/acs.jnatprod.7b00390,109746,Q9NYV4,Cyclin-dependent kinase,CHEMBL3559691,Homo sapiens,2200.0,nM,=,5.66,CHEMBL1276127,Q9NYV4,ot_genetics_portal,false,false
CHEMBL4163879,2266910,CHEMBL4611865,1,LITERATURE,J Med Chem,3.2150405E7,10.1021/acs.jmedchem.9b01985,109747,Q9NYV4,Cyclin-dependent kinase 12,CHEMBL3559692,Homo sapiens,8500.0,nM,=,5.07,CHEMBL4163879,Q9NYV4,chemicalProbes,true,false
CHEMBL3577182,1945488,CHEMBL3579720,1,LITERATURE,J Med Chem,2.5970039E7,10.1021/jm5020082,109762,O00398,Putative P2Y purinoceptor 10,CHEMBL3562166,Homo sapiens,1.3,nM,=,8.89,CHEMBL3577182,O00398,chemicalProbes,false,false
CHEMBL7890,3098,CHEMBL841529,1,LITERATURE,Bioorg Med Chem Lett,1.2781178E7,10.1016/s0960-894x(03)00351-2,11037,P29475,"Nitric-oxide synthase, brain",CHEMBL3568,Homo sapiens,1600.0,nM,=,5.8,CHEMBL7890,P29475,"impc,chembl",false,true
CHEMBL4791017,2527608,CHEMBL5210597,65,LIT_EUBOPEN_CGL,,,10.6019/CHEMBL5210307,109826,Q9NQV7,Histone-lysine N-methyltransferase PRDM9,CHEMBL3588737,Homo sapiens,80.0,nM,=,7.1,CHEMBL4791017,Q9NQV7,chemicalProbes,true,false
CHEMBL99203,160386,CHEMBL872316,1,LITERATURE,J Med Chem,1.6190769E7,10.1021/jm0503650,10185,P55263,Adenosine kinase,CHEMBL3589,Homo sapiens,26.0,nM,=,7.58,CHEMBL99203,P55263,chemicalProbes,false,false
CHEMBL4063082,2202993,CHEMBL4044730,1,LITERATURE,Bioorg Med Chem,2.8756012E7,10.1016/j.bmc.2017.07.028,11214,Q05469,Hormone sensitive lipase,CHEMBL3590,Homo sapiens,2.0,nM,=,8.7,CHEMBL4063082,Q05469,chemicalProbes,false,false
CHEMBL488436,452952,CHEMBL988879,1,LITERATURE,Bioorg Med Chem Lett,1.8815031E7,10.1016/j.bmcl.2008.09.024,11775,P24864,G1/S-specific cyclin E1,CHEMBL3617,Homo sapiens,6.0,nM,=,8.22,CHEMBL488436,P24864,"impc,intogen,ot_genetics_portal,cancer_gene_census",false,false
CHEMBL894,77128,CHEMBL1909134,15,DRUGMATRIX,,,,12912,P33261,Cytochrome P450 2C19,CHEMBL3622,Homo sapiens,1998.3,nM,=,5.7,CHEMBL894,P33261,ot_genetics_portal,false,false
CHEMBL4225287,2297778,CHEMBL4222671,1,LITERATURE,Bioorg Med Chem Lett,2.9559278E7,10.1016/j.bmcl.2018.03.018,10044,P68400,Casein kinase II alpha,CHEMBL3629,Homo sapiens,3.0,nM,=,8.52,CHEMBL4225287,P68400,chemicalProbes,false,false
CHEMBL15192,15738,CHEMBL3635350,1,LITERATURE,J Med Chem,2.6496175E7,10.1021/acs.jmedchem.5b01415,109917,Q9UDY8,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,CHEMBL3632452,Homo sapiens,1200.0,nM,=,5.92,CHEMBL15192,Q9UDY8,"impc,cancer_gene_census",false,false
CHEMBL103667,167995,CHEMBL1062840,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,10266,P11362,Fibroblast growth factor receptor 1,CHEMBL3650,Homo sapiens,4300.0,nM,=,5.37,CHEMBL103667,P11362,chembl,false,true
CHEMBL3828074,2095675,CHEMBL5132767,1,LITERATURE,Eur J Med Chem,3.4742015E7,10.1016/j.ejmech.2021.113951,100594,Q13822,Autotaxin,CHEMBL3691,Homo sapiens,2.9,nM,=,8.54,CHEMBL3828074,Q13822,chembl,false,true
CHEMBL236572,402547,CHEMBL1007511,1,LITERATURE,Bioorg Med Chem Lett,1.9464885E7,10.1016/j.bmcl.2009.05.020,11473,P78536,ADAM17,CHEMBL3706,Homo sapiens,2.0,nM,=,8.7,CHEMBL236572,P78536,chemicalProbes,false,false
CHEMBL964,94571,CHEMBL4235820,1,LITERATURE,Bioorg Med Chem Lett,3.0098867E7,10.1016/j.bmcl.2018.07.001,115990,Q9Y4K0,Lysyl oxidase homolog 2,CHEMBL3714029,Homo sapiens,150.0,nM,=,6.82,CHEMBL964,Q9Y4K0,chembl,false,true
CHEMBL1230609,692959,CHEMBL3381417,1,LITERATURE,Bioorg Med Chem,2.5438768E7,10.1016/j.bmc.2014.09.037,11451,P08581,Hepatocyte growth factor receptor,CHEMBL3717,Homo sapiens,1.76,nM,=,8.75,CHEMBL1230609,P08581,"uniprot_literature,impc,eva,orphanet,intogen,gene2phenotype,clingen,chembl,uniprot_variants,eva_somatic,cancer_gene_census",false,true
CHEMBL1064,138562,CHEMBL3530853,1,LITERATURE,Drug Metab Dispos,2.2328583E7,10.1124/dmd.111.043505,10163,P10632,Cytochrome P450 2C8,CHEMBL3721,Homo sapiens,3700.0,nM,=,5.43,CHEMBL1064,P10632,cancer_gene_census,false,false
CHEMBL19612,23634,CHEMBL1217097,1,LITERATURE,J Med Chem,2.0590092E7,10.1021/jm1003667,12896,P22748,Carbonic anhydrase IV,CHEMBL3729,Homo sapiens,112.0,nM,=,6.95,CHEMBL19612,P22748,chembl,false,true
CHEMBL1029,122901,CHEMBL1040323,1,LITERATURE,Bioorg Med Chem Lett,1.9853441E7,10.1016/j.bmcl.2009.10.022,11815,Q9HCG7,Beta-glucosidase,CHEMBL3761,Homo sapiens,230.0,nM,=,6.64,CHEMBL1029,Q9HCG7,"uniprot_literature,impc,eva,uniprot_variants",false,false
CHEMBL43452,63100,CHEMBL4679656,1,LITERATURE,ACS Med Chem Lett,3.3488967E7,10.1021/acsmedchemlett.0c00440,116734,Q96SW2,Protein cereblon,CHEMBL3763008,Homo sapiens,10000.0,nM,=,5.0,CHEMBL43452,Q96SW2,"impc,eva,ot_genetics_portal,chembl,eva_somatic",false,true
CHEMBL4456585,2363594,CHEMBL5214075,65,LIT_EUBOPEN_CGL,,,10.6019/CHEMBL5212743,116752,Q92794,Histone acetyltransferase KAT6A,CHEMBL3774298,Homo sapiens,37.0,nM,=,7.43,CHEMBL4456585,Q92794,chemicalProbes,true,false
CHEMBL4456585,2363594,CHEMBL5210226,65,LIT_EUBOPEN_CGL,,,10.6019/CHEMBL5210121,116754,Q8WYB5,Histone acetyltransferase KAT6B,CHEMBL3774300,Homo sapiens,6.3,nM,=,8.2,CHEMBL4456585,Q8WYB5,chemicalProbes,true,false
CHEMBL3353343,1817450,CHEMBL3364610,1,LITERATURE,J Med Chem,2.4867403E7,10.1021/jm5005336,30003,O00444,Serine/threonine-protein kinase PLK4,CHEMBL3788,Homo sapiens,4.6,nM,=,8.34,CHEMBL3353343,O00444,chemicalProbes,false,false
CHEMBL169,201200,CHEMBL963011,1,LITERATURE,Bioorg Med Chem,1.8707891E7,10.1016/j.bmc.2008.07.080,10258,P17706,T-cell protein-tyrosine phosphatase,CHEMBL3807,Homo sapiens,3330.0,nM,=,5.48,CHEMBL169,P17706,ot_genetics_portal,false,false
CHEMBL2182052,1442883,CHEMBL3624270,1,LITERATURE,Medchemcomm,,10.1039/C4MD00333K,10808,Q92633,Lysophosphatidic acid receptor Edg-2,CHEMBL3819,Homo sapiens,25.0,nM,=,7.6,CHEMBL2182052,Q92633,chemicalProbes,false,false
CHEMBL603469,597145,CHEMBL1244751,1,LITERATURE,Blood,1.9654408E7,10.1182/blood-2009-05-222034,30002,Q13555,CaM kinase II gamma,CHEMBL3829,Homo sapiens,26.0,nM,=,7.58,CHEMBL603469,Q13555,ot_genetics_portal,false,false
CHEMBL3544960,1926809,CHEMBL3881299,38,PATENT,,,,116887,P51812,Ribosomal protein S6 kinase,CHEMBL3832633,Homo sapiens,12.0,nM,=,7.92,CHEMBL3544960,P51812,"impc,intogen,chembl",false,true
CHEMBL1287853,714243,CHEMBL1908539,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,30016,P51813,Tyrosine-protein kinase BMX,CHEMBL3834,Homo sapiens,1200.0,nM,=,5.92,CHEMBL1287853,P51813,chembl,false,true
CHEMBL601719,602271,CHEMBL1908558,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,30018,P53667,LIM domain kinase 1,CHEMBL3836,Homo sapiens,830.0,nM,=,6.08,CHEMBL601719,P53667,ot_genetics_portal,false,false
CHEMBL4065483,2205394,CHEMBL4049095,1,LITERATURE,J Med Chem,2.9590751E7,10.1021/acs.jmedchem.7b01870,10498,P07711,Cathepsin L,CHEMBL3837,Homo sapiens,8.0,nM,=,8.1,CHEMBL4065483,P07711,chemicalProbes,false,false
CHEMBL1496,418845,CHEMBL3294871,1,LITERATURE,J Med Chem,2.488478E7,10.1021/jm500632s,10605,O43924,Phosphodiesterase 6D,CHEMBL3860,Homo sapiens,1250.0,nM,=,5.9,CHEMBL1496,O43924,"impc,chembl",false,true
CHEMBL1229517,691867,CHEMBL3877219,1,LITERATURE,Nat Rev Drug Discov,2.8280261E7,10.1038/nrd.2016.266,116956,P22830,"Ferrochelatase, mitochondrial",CHEMBL3879831,Homo sapiens,5011.87,nM,=,5.3,CHEMBL1229517,P22830,impc,false,false
CHEMBL51483,78169,CHEMBL5113866,1,LITERATURE,Eur J Med Chem,3.3333396E7,10.1016/j.ejmech.2020.113038,116999,Q07817,Bcl-xL/BH3-interacting domain death agonist,CHEMBL3883285,Homo sapiens,3030.0,nM,=,5.52,CHEMBL51483,Q07817,chembl,false,true
CHEMBL376408,366712,CHEMBL1250999,1,LITERATURE,Bioorg Med Chem,2.0800501E7,10.1016/j.bmc.2010.07.029,117000,Q07812,Bcl-xL/BAX,CHEMBL3883286,Homo sapiens,23.0,nM,=,7.64,CHEMBL376408,Q07812,cancer_gene_census,false,false
CHEMBL3544932,1926781,CHEMBL4266272,1,LITERATURE,Eur J Med Chem,2.8918096E7,10.1016/j.ejmech.2017.08.045,117017,O14965,Aurora kinase A/Targeting protein for Xklp2,CHEMBL3883304,Homo sapiens,21.0,nM,=,7.68,CHEMBL3544932,O14965,"chembl,eva_somatic",false,true
CHEMBL480,5975,CHEMBL4683559,1,LITERATURE,Eur J Med Chem,3.1923859E7,10.1016/j.ejmech.2019.112027,117033,Q03164,Histone-lysine N-methyltransferase 2A/WDR5,CHEMBL3883320,Homo sapiens,5900.0,nM,=,5.23,CHEMBL480,Q03164,"impc,intogen,chembl,cancer_gene_census",false,true
CHEMBL1738797,1117844,CHEMBL3748826,1,LITERATURE,J Med Chem,2.6568289E7,10.1021/acs.jmedchem.5b01136,117043,Q9UM73,EML4-ALK,CHEMBL3883330,Homo sapiens,207.0,nM,=,6.68,CHEMBL1738797,Q9UM73,"impc,eva,intogen,chemicalProbes,clingen,chembl,eva_somatic,uniprot_variants,cancer_gene_census",true,true
CHEMBL2311933,1510974,CHEMBL2319602,1,LITERATURE,J Med Chem,2.3363003E7,10.1021/jm301847z,117062,Q99814,Aryl hydrocarbon receptor nuclear translocator/Endothelial PAS domain-containing protein 1,CHEMBL3885518,Homo sapiens,100.0,nM,=,7.0,CHEMBL2311933,Q99814,chemicalProbes,false,false
CHEMBL3301610,1763572,CHEMBL3607001,1,LITERATURE,Bioorg Med Chem Lett,2.6115571E7,10.1016/j.bmcl.2015.05.100,117097,Q00534,Cyclin-dependent kinase 4/6,CHEMBL3885553,Homo sapiens,120.0,nM,=,6.92,CHEMBL3301610,Q00534,"impc,ot_genetics_portal,chembl,cancer_gene_census",false,true
CHEMBL3301610,1763572,CHEMBL4197032,1,LITERATURE,Eur J Med Chem,2.9459274E7,10.1016/j.ejmech.2018.02.022,117098,P24864,Cyclin-dependent kinase 4/G1/S-specific cyclin-E1,CHEMBL3885554,Homo sapiens,2.0,nM,=,8.7,CHEMBL3301610,P24864,"impc,intogen,ot_genetics_portal,cancer_gene_census",false,false
CHEMBL15891,16654,CHEMBL3073009,1,LITERATURE,J Pestic Sci,,10.1584/jpestics.R07-07,117114,P14867,Gamma-aminobutyric acid receptor subunit alpha-1/ beta-1,CHEMBL3885570,Homo sapiens,112.0,nM,=,6.95,CHEMBL15891,P14867,chembl,false,true
CHEMBL96,10909,CHEMBL3807347,1,LITERATURE,Medchemcomm,,10.1039/C5MD00442J,117119,P34903,Gamma-aminobutyric acid receptor subunit alpha-3/beta-3/theta,CHEMBL3885575,Homo sapiens,3400.0,nM,=,5.47,CHEMBL96,P34903,chembl,false,true
