chembl_id,molregno,assay_chembl_id,src_id,src_short_name,journal,pubmed_id,doi,tid,accession,pref_name,target_chembl_id,organism,standard_value,standard_units,standard_relation,pchembl_value,drugId,uniprotId,sources,isHighQualityProbe,isTherapeuticTarget
CHEMBL4451634,2358643,CHEMBL4323097,1,LITERATURE,J Med Chem,3.1550156E7,10.1021/acs.jmedchem.9b00562,119259,Q9Y657,Spindlin-1,CHEMBL4523509,Homo sapiens,33.0,nM,=,7.48,CHEMBL4451634,Q9Y657,chemicalProbes,true,false
CHEMBL4298172,2336143,CHEMBL5042226,1,LITERATURE,J Med Chem,3.5166541E7,10.1021/acs.jmedchem.1c01898,119260,Q9Y6A2,Cholesterol 24-hydroxylase,CHEMBL4523510,Homo sapiens,7.4,nM,=,8.13,CHEMBL4298172,Q9Y6A2,chembl,false,true
CHEMBL3301622,1763584,CHEMBL4424133,1,LITERATURE,Bioorg Med Chem Lett,3.0685094E7,10.1016/j.bmcl.2019.01.018,119383,P30530,TEL/AXL,CHEMBL4523666,Homo sapiens,8.5,nM,=,8.07,CHEMBL3301622,P30530,"ot_genetics_portal,chembl",false,true
CHEMBL4466284,2373293,CHEMBL5104658,1,LITERATURE,Eur J Med Chem,3.3160761E7,10.1016/j.ejmech.2020.112981,119436,O60885,BRD4/E3 ubiquitin-protein ligase Mdm2,CHEMBL4523719,Homo sapiens,32.0,nM,=,7.5,CHEMBL4466284,O60885,chemicalProbes,false,false
CHEMBL4081711,2221622,CHEMBL4361890,1,LITERATURE,ACS Med Chem Lett,3.1312412E7,10.1021/acsmedchemlett.9b00219,119459,Q9NWZ3,VHL/IRAK4,CHEMBL4523742,Homo sapiens,31.62,nM,=,7.5,CHEMBL4081711,Q9NWZ3,"chemicalProbes,chembl",true,true
CHEMBL3353410,1817518,CHEMBL5160886,1,LITERATURE,J Med Chem,3.5254067E7,10.1021/acs.jmedchem.1c01827,119715,P40337,VHL/EGFR,CHEMBL4523998,Homo sapiens,1.0,nM,=,9.0,CHEMBL3353410,P40337,"uniprot_literature,impc,eva,intogen,gene2phenotype,uniprot_variants,eva_somatic,cancer_gene_census",false,false
CHEMBL3545097,1926946,CHEMBL4410951,1,LITERATURE,ACS Med Chem Lett,3.1749911E7,10.1021/acsmedchemlett.9b00401,119716,Q6R327,mTORC2,CHEMBL4523999,Homo sapiens,5.0,nM,=,8.3,CHEMBL3545097,Q6R327,impc,false,false
CHEMBL3128042,1624673,CHEMBL3129188,1,LITERATURE,J Med Chem,2.443287E7,10.1021/jm401768t,30044,Q9P286,Serine/threonine-protein kinase PAK7,CHEMBL4524,Homo sapiens,126.0,nM,=,6.9,CHEMBL3128042,Q9P286,chemicalProbes,false,false
CHEMBL3417525,1840736,CHEMBL3420841,1,LITERATURE,J Med Chem,2.567129E7,10.1021/jm501185j,10102,P20292,5-lipoxygenase activating protein,CHEMBL4550,Homo sapiens,45.0,nM,=,7.35,CHEMBL3417525,P20292,chemicalProbes,true,false
CHEMBL161724,266625,CHEMBL2020488,1,LITERATURE,Bioorg Med Chem Lett,2.2445286E7,10.1016/j.bmcl.2012.02.098,11336,Q15761,Neuropeptide Y receptor type 5,CHEMBL4561,Homo sapiens,1.2,nM,=,8.92,CHEMBL161724,Q15761,chemicalProbes,false,false
CHEMBL1336,276734,CHEMBL4739040,1,LITERATURE,Eur J Med Chem,3.3636538E7,10.1016/j.ejmech.2021.113299,100852,Q9H2X6,Homeodomain-interacting protein kinase 2,CHEMBL4576,Homo sapiens,100.0,nM,=,7.0,CHEMBL1336,Q9H2X6,impc,false,false
CHEMBL494089,469313,CHEMBL1908720,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,100853,Q9H422,Homeodomain-interacting protein kinase 3,CHEMBL4577,Homo sapiens,200.0,nM,=,6.7,CHEMBL494089,Q9H422,impc,false,false
CHEMBL475540,454726,CHEMBL940661,1,LITERATURE,Bioorg Med Chem,1.8364257E7,10.1016/j.bmc.2008.03.018,11110,P22894,Matrix metalloproteinase 8,CHEMBL4588,Homo sapiens,1024.0,nM,=,5.99,CHEMBL475540,P22894,chemicalProbes,false,false
CHEMBL3360505,1824684,CHEMBL3378817,1,LITERATURE,Eur J Med Chem,2.5462236E7,10.1016/j.ejmech.2014.10.033,10168,P28161,Glutathione S-transferase Mu 2,CHEMBL4589,Homo sapiens,10.0,nM,=,8.0,CHEMBL3360505,P28161,chemicalProbes,false,false
CHEMBL2110727,1383167,CHEMBL4344296,1,LITERATURE,J Med Chem,3.193092E7,10.1021/acs.jmedchem.9b01701,100434,P32248,C-C chemokine receptor type 7,CHEMBL4594,Homo sapiens,3.1,nM,=,8.51,CHEMBL2110727,P32248,"impc,cancer_gene_census",false,false
CHEMBL380492,345659,CHEMBL867802,1,LITERATURE,J Med Chem,1.6640325E7,10.1021/jm050965z,100436,P51685,C-C chemokine receptor type 8,CHEMBL4596,Homo sapiens,4.0,nM,=,8.4,CHEMBL380492,P51685,chemicalProbes,false,false
CHEMBL502835,522730,CHEMBL1908730,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,30022,Q00536,Serine/threonine-protein kinase PCTAIRE-1,CHEMBL4597,Homo sapiens,21.0,nM,=,7.68,CHEMBL502835,Q00536,chembl,false,true
CHEMBL1230609,692959,CHEMBL1908752,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,30024,Q13043,Serine/threonine-protein kinase MST1,CHEMBL4598,Homo sapiens,1100.0,nM,=,5.96,CHEMBL1230609,Q13043,impc,false,false
CHEMBL3609372,1960235,CHEMBL5210203,65,LIT_EUBOPEN_CGL,,,10.6019/CHEMBL5210121,30025,Q13153,Serine/threonine-protein kinase PAK 1,CHEMBL4600,Homo sapiens,250.0,nM,=,6.6,CHEMBL3609372,Q13153,chemicalProbes,true,false
CHEMBL1873475,1214046,CHEMBL4414919,1,LITERATURE,J Med Chem,3.1381333E7,10.1021/acs.jmedchem.9b00687,30026,Q13882,Tyrosine-protein kinase BRK,CHEMBL4601,Homo sapiens,18.0,nM,=,7.75,CHEMBL1873475,Q13882,"intogen,chembl,cancer_gene_census",false,true
CHEMBL1721885,1102616,CHEMBL1908650,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,30027,Q15375,Ephrin type-A receptor 7,CHEMBL4602,Homo sapiens,1500.0,nM,=,5.82,CHEMBL1721885,Q15375,"intogen,chembl,cancer_gene_census",false,true
CHEMBL995,109797,CHEMBL647511,1,LITERATURE,Bioorg Med Chem Lett,,10.1016/S0960-894X(00)80076-1,10692,P50052,Angiotensin II type 2 (AT-2) receptor,CHEMBL4607,Homo sapiens,10000.0,nM,=,5.0,CHEMBL995,P50052,impc,false,false
CHEMBL11359,8633,CHEMBL1909168,15,DRUGMATRIX,,,,11006,P33032,Melanocortin receptor 5,CHEMBL4608,Homo sapiens,6035.0,nM,=,5.22,CHEMBL11359,P33032,ot_genetics_portal,false,false
CHEMBL243001,389238,CHEMBL1958783,1,LITERATURE,Bioorg Med Chem Lett,2.2342626E7,10.1016/j.bmcl.2012.01.078,11536,Q92847,Ghrelin receptor,CHEMBL4616,Homo sapiens,4.0,nM,=,8.4,CHEMBL243001,Q92847,chemicalProbes,false,false
CHEMBL4297604,2335575,CHEMBL4834690,1,LITERATURE,J Med Chem,3.3592148E7,10.1021/acs.jmedchem.0c01955,237,P09960,Leukotriene A4 hydrolase,CHEMBL4618,Homo sapiens,142.0,nM,=,6.85,CHEMBL4297604,P09960,chembl,false,true
CHEMBL1428,365248,CHEMBL5168608,1,LITERATURE,J Med Chem,3.5666471E7,10.1021/acs.jmedchem.2c00458,11176,Q14123,Phosphodiesterase 1C,CHEMBL4619,Homo sapiens,1243.0,nM,=,5.91,CHEMBL1428,Q14123,"impc,ot_genetics_portal,chembl",false,true
CHEMBL4228713,2301204,CHEMBL4220002,1,LITERATURE,J Med Chem,2.8926247E7,10.1021/acs.jmedchem.7b00717,100217,Q07817,Apoptosis regulator Bcl-X,CHEMBL4625,Homo sapiens,14.0,nM,=,7.85,CHEMBL4228713,Q07817,chemicalProbes,true,false
CHEMBL4638510,2475068,CHEMBL5127798,1,LITERATURE,Eur J Med Chem,3.5051747E7,10.1016/j.ejmech.2022.114109,119851,P30291,Protein cereblon/Serine/threonine-protein kinase WEE1,CHEMBL4630732,Homo sapiens,100.0,nM,=,7.0,CHEMBL4638510,P30291,chemicalProbes,true,false
CHEMBL4648616,2485167,CHEMBL4628559,1,LITERATURE,J Med Chem,3.2130004E7,10.1021/acs.jmedchem.9b01928,119853,Q96SW2,Protein cereblon/DNA damage-binding protein 1,CHEMBL4630734,Homo sapiens,30.0,nM,=,7.52,CHEMBL4648616,Q96SW2,"chemicalProbes,chembl,eva_somatic",true,true
CHEMBL1040,125261,CHEMBL4824182,1,LITERATURE,J Med Chem,3.3899473E7,10.1021/acs.jmedchem.0c02179,119911,P36956,Sterol regulatory element-binding protein 1,CHEMBL4630818,Homo sapiens,1176.0,nM,=,5.93,CHEMBL1040,P36956,ot_genetics_portal,false,false
CHEMBL1684950,1075283,CHEMBL3855331,1,LITERATURE,J Med Chem,2.7579577E7,10.1021/acs.jmedchem.6b00756,100100,O43497,Voltage-gated T-type calcium channel alpha-1G subunit,CHEMBL4641,Homo sapiens,1.2,nM,=,8.92,CHEMBL1684950,O43497,"impc,gene_burden,chembl",false,true
CHEMBL3301624,1763586,CHEMBL5107057,1,LITERATURE,J Med Chem,3.6167503E7,10.1021/acs.jmedchem.2c00793,11003,P41968,Melanocortin receptor 3,CHEMBL4644,Homo sapiens,13.18,nM,=,7.88,CHEMBL3301624,P41968,"impc,chembl",false,true
CHEMBL103667,167995,CHEMBL1908463,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,12983,P53778,MAP kinase p38 gamma,CHEMBL4674,Homo sapiens,2.9,nM,=,8.54,CHEMBL103667,P53778,chemicalProbes,true,false
CHEMBL3137309,1626740,CHEMBL4052852,1,LITERATURE,J Med Chem,2.7749061E7,10.1021/acs.jmedchem.5b01888,100476,Q92843,Apoptosis regulator Bcl-W,CHEMBL4677,Homo sapiens,245.0,nM,=,6.61,CHEMBL3137309,Q92843,"impc,chembl",false,true
CHEMBL4551635,2422063,CHEMBL5217581,1,LITERATURE,J Med Chem,3.626113E7,10.1021/acs.jmedchem.2c00441,100478,P54687,Branched-chain-amino-acid transferase,CHEMBL4679,Homo sapiens,186.0,nM,=,6.73,CHEMBL4551635,P54687,chemicalProbes,true,false
CHEMBL3286830,1757351,CHEMBL4674754,1,LITERATURE,ACS Med Chem Lett,3.0258534E7,10.1021/acsmedchemlett.8b00147,120113,P08922,SLC34A2-ROS1,CHEMBL4680045,Homo sapiens,0.19,nM,=,9.72,CHEMBL3286830,P08922,"intogen,ot_genetics_portal,chembl,eva_somatic,cancer_gene_census",false,true
CHEMBL3286830,1757351,CHEMBL4674752,1,LITERATURE,ACS Med Chem Lett,3.0258534E7,10.1021/acsmedchemlett.8b00147,120114,P04233,CD74-ROS1,CHEMBL4680046,Homo sapiens,0.23,nM,=,9.64,CHEMBL3286830,P04233,"impc,chembl,cancer_gene_census",false,true
CHEMBL2172076,1431576,CHEMBL2346175,1,LITERATURE,Eur J Med Chem,2.3454516E7,10.1016/j.ejmech.2013.01.047,100481,P42330,Aldo-keto-reductase family 1 member C3,CHEMBL4681,Homo sapiens,52.0,nM,=,7.28,CHEMBL2172076,P42330,chemicalProbes,false,false
CHEMBL3545369,1927218,CHEMBL4843237,1,LITERATURE,J Med Chem,3.4292726E7,10.1021/acs.jmedchem.1c00679,100643,P14902,"Indoleamine 2,3-dioxygenase",CHEMBL4685,Homo sapiens,11.0,nM,=,7.96,CHEMBL3545369,P14902,chembl,false,true
CHEMBL1609104,1032988,CHEMBL3390699,1,LITERATURE,Bioorg Med Chem Lett,2.517633E7,10.1016/j.bmcl.2014.08.021,18071,Q96RI0,Proteinase activated receptor 4,CHEMBL4691,Homo sapiens,140.0,nM,=,6.85,CHEMBL1609104,Q96RI0,chemicalProbes,false,false
CHEMBL1289926,716337,CHEMBL1908751,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,10277,Q13188,Serine/threonine-protein kinase MST2,CHEMBL4708,Homo sapiens,2200.0,nM,=,5.66,CHEMBL1289926,Q13188,impc,false,false
CHEMBL1767408,1142451,CHEMBL1767486,1,LITERATURE,J Med Chem,2.1417463E7,10.1021/jm1016297,10012,Q15077,Pyrimidinergic receptor P2Y6,CHEMBL4714,Homo sapiens,2000.0,nM,=,5.7,CHEMBL1767408,Q15077,chembl,false,true
CHEMBL1651479,1063879,CHEMBL1656337,1,LITERATURE,J Med Chem,2.1128645E7,10.1021/jm101346r,20014,O14965,Serine/threonine-protein kinase Aurora-A,CHEMBL4722,Homo sapiens,36.0,nM,=,7.44,CHEMBL1651479,O14965,chemicalProbes,false,false
CHEMBL1170026,650181,CHEMBL1176068,1,LITERATURE,J Med Chem,2.0527893E7,10.1021/jm1003705,10785,Q16581,C3a anaphylatoxin chemotactic receptor,CHEMBL4761,Homo sapiens,13.0,nM,=,7.89,CHEMBL1170026,Q16581,chemicalProbes,false,false
CHEMBL129530,210429,CHEMBL817828,1,LITERATURE,J Med Chem,9397171.0,10.1021/jm970326r,12943,Q16572,Vesicular acetylcholine transporter,CHEMBL4767,Homo sapiens,0.44,nM,=,9.36,CHEMBL129530,Q16572,chemicalProbes,false,false
CHEMBL924,83838,CHEMBL938426,1,LITERATURE,Proc Natl Acad Sci U S A,1.7535895E7,10.1073/pnas.0702254104,10108,O95749,Geranylgeranyl pyrophosphate synthetase,CHEMBL4769,Homo sapiens,2700.0,nM,=,5.57,CHEMBL924,O95749,ot_genetics_portal,false,false
CHEMBL1774204,1145249,CHEMBL1777096,1,LITERATURE,Bioorg Med Chem,2.1493077E7,10.1016/j.bmc.2011.03.045,10475,P25929,Neuropeptide Y receptor type 1,CHEMBL4777,Homo sapiens,0.25,nM,=,9.6,CHEMBL1774204,P25929,chemicalProbes,true,false
CHEMBL1055,134333,CHEMBL1029733,1,LITERATURE,Bioorg Med Chem,1.9119014E7,10.1016/j.bmc.2008.12.023,11042,P35218,Carbonic anhydrase VA,CHEMBL4789,Homo sapiens,917.0,nM,=,6.04,CHEMBL1055,P35218,ot_genetics_portal,false,false
CHEMBL191879,323456,CHEMBL827985,1,LITERATURE,J Med Chem,1.5658862E7,10.1021/jm040857x,11192,P42892,Endothelin-converting enzyme 1,CHEMBL4791,Homo sapiens,6.9,nM,=,8.16,CHEMBL191879,P42892,chemicalProbes,false,false
CHEMBL1814633,1169678,CHEMBL1816913,1,LITERATURE,J Med Chem,2.1711053E7,10.1021/jm200383j,20154,Q86TI2,Dipeptidyl peptidase IX,CHEMBL4793,Homo sapiens,53.0,nM,=,7.28,CHEMBL1814633,Q86TI2,chemicalProbes,true,false
CHEMBL190461,318390,CHEMBL4675879,1,LITERATURE,J Nat Prod,3.2880179E7,10.1021/acs.jnatprod.0c00668,10260,Q8NER1,Vanilloid receptor,CHEMBL4794,Homo sapiens,3700.0,nM,=,5.43,CHEMBL190461,Q8NER1,"impc,chembl",false,true
CHEMBL1823817,1173912,CHEMBL3606542,1,LITERATURE,Bioorg Med Chem Lett,2.6099534E7,10.1016/j.bmcl.2015.06.004,10417,Q99572,P2X purinoceptor 7,CHEMBL4805,Homo sapiens,1.4,nM,=,8.85,CHEMBL1823817,Q99572,chembl,false,true
CHEMBL566603,581063,CHEMBL1045211,1,LITERATURE,Bioorg Med Chem Lett,1.9811916E7,10.1016/j.bmcl.2009.09.061,12252,P56817,Beta-secretase 1,CHEMBL4822,Homo sapiens,8.8,nM,=,8.06,CHEMBL566603,P56817,chemicalProbes,false,false
CHEMBL3359265,1823432,CHEMBL3387922,1,LITERATURE,J Med Chem,2.5423286E7,10.1021/jm5016022,10608,O00763,Acetyl-CoA carboxylase 2,CHEMBL4829,Homo sapiens,33.0,nM,=,7.48,CHEMBL3359265,O00763,chembl,false,true
CHEMBL34259,49931,CHEMBL4194627,1,LITERATURE,J Med Chem,2.9425443E7,10.1021/acs.jmedchem.7b01708,10123,P41440,Folate transporter 1,CHEMBL4833,Homo sapiens,12.0,nM,=,7.92,CHEMBL34259,P41440,"impc,eva,ot_genetics_portal",false,false
CHEMBL607707,604615,CHEMBL861050,1,LITERATURE,Nat Biotechnol,1.5711537E7,10.1038/nbt1068,30048,Q9Y2H1,Serine/threonine-protein kinase 38-like,CHEMBL4851,Homo sapiens,3100.0,nM,=,5.51,CHEMBL607707,Q9Y2H1,ot_genetics_portal,false,false
CHEMBL607707,604615,CHEMBL860641,1,LITERATURE,Nat Biotechnol,1.5711537E7,10.1038/nbt1068,30050,Q9Y6R4,Mitogen-activated protein kinase kinase kinase 4,CHEMBL4853,Homo sapiens,130.0,nM,=,6.89,CHEMBL607707,Q9Y6R4,"impc,ot_genetics_portal",false,false
CHEMBL74415,119942,CHEMBL4035358,1,LITERATURE,Eur J Med Chem,2.8458135E7,10.1016/j.ejmech.2017.04.042,10147,Q16678,Cytochrome P450 1B1,CHEMBL4878,Homo sapiens,148.0,nM,=,6.83,CHEMBL74415,Q16678,"uniprot_literature,impc,eva,orphanet,ot_genetics_portal,uniprot_variants",false,false
CHEMBL981,100310,CHEMBL964794,1,LITERATURE,J Med Chem,1.853371E7,10.1021/jm701192w,10148,P12104,Fatty acid binding protein intestinal,CHEMBL4879,Homo sapiens,1000.0,nM,=,6.0,CHEMBL981,P12104,impc,false,false
CHEMBL4098253,2238164,CHEMBL4833010,1,LITERATURE,J Med Chem,3.4455779E7,10.1021/acs.jmedchem.1c00567,120466,Q96NZ9,Proline-rich acidic protein 1,CHEMBL4879502,Homo sapiens,7.09,nM,=,8.15,CHEMBL4098253,Q96NZ9,impc,false,false
CHEMBL1173655,650126,CHEMBL1908537,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,100410,P30530,Tyrosine-protein kinase receptor UFO,CHEMBL4895,Homo sapiens,5300.0,nM,=,5.28,CHEMBL1173655,P30530,chembl,false,true
CHEMBL91829,144959,CHEMBL1061156,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,100415,Q9BZL6,Serine/threonine-protein kinase D2,CHEMBL4900,Homo sapiens,890.0,nM,=,6.05,CHEMBL91829,Q9BZL6,ot_genetics_portal,false,false
CHEMBL1421,361469,CHEMBL1061070,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,100416,P54753,Ephrin type-B receptor 3,CHEMBL4901,Homo sapiens,6.9,nM,=,8.16,CHEMBL1421,P54753,"ot_genetics_portal,chembl",false,true
CHEMBL221186,366292,CHEMBL2091029,1,LITERATURE,J Med Chem,2.2575017E7,10.1021/jm300014q,100650,P09382,Galectin-1,CHEMBL4915,Homo sapiens,5000.0,nM,=,5.3,CHEMBL221186,P09382,chembl,false,true
CHEMBL1721885,1102616,CHEMBL1039275,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,10939,Q9UK32,Ribosomal protein S6 kinase alpha 6,CHEMBL4924,Homo sapiens,3100.0,nM,=,5.51,CHEMBL1721885,Q9UK32,chembl,false,true
CHEMBL83,6968,CHEMBL829736,1,LITERATURE,J Med Chem,1.6033255E7,10.1021/jm049073+,11165,Q15125,"3-beta-hydroxysteroid-delta(8),delta(7)-isomerase",CHEMBL4931,Homo sapiens,5.0,nM,=,8.3,CHEMBL83,Q15125,impc,false,false
CHEMBL607707,604615,CHEMBL860902,1,LITERATURE,Nat Biotechnol,1.5711537E7,10.1038/nbt1068,10967,P49674,Casein kinase I epsilon,CHEMBL4937,Homo sapiens,97.0,nM,=,7.01,CHEMBL607707,P49674,chembl,false,true
CHEMBL1230020,692370,CHEMBL1908418,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,10371,Q13163,Dual specificity mitogen-activated protein kinase kinase 5,CHEMBL4948,Homo sapiens,0.16,nM,=,9.8,CHEMBL1230020,Q13163,chemicalProbes,false,false
CHEMBL1287853,714243,CHEMBL1908706,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,30009,P29320,Ephrin type-A receptor 3,CHEMBL4954,Homo sapiens,7100.0,nM,=,5.15,CHEMBL1287853,P29320,"uniprot_literature,impc,intogen,chembl,cancer_gene_census",false,true
CHEMBL2323695,1517856,CHEMBL2329663,1,LITERATURE,Bioorg Med Chem,2.3273606E7,10.1016/j.bmc.2012.11.041,18036,P13866,Sodium/glucose cotransporter 1,CHEMBL4979,Homo sapiens,11.0,nM,=,7.96,CHEMBL2323695,P13866,chemicalProbes,false,false
CHEMBL603469,597145,CHEMBL1908622,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,20025,O43353,Serine/threonine-protein kinase RIPK2,CHEMBL5014,Homo sapiens,640.0,nM,=,6.19,CHEMBL603469,O43353,ot_genetics_portal,false,false
CHEMBL3125527,1622133,CHEMBL3132469,1,LITERATURE,J Med Chem,2.4456472E7,10.1021/jm401753e,20131,Q00987,p53-binding protein Mdm-2,CHEMBL5023,Homo sapiens,1.1,nM,=,8.96,CHEMBL3125527,Q00987,chemicalProbes,false,false
CHEMBL3989870,2197741,CHEMBL4352755,1,LITERATURE,J Med Chem,3.1074988E7,10.1021/acs.jmedchem.9b00426,20139,Q13535,Serine-protein kinase ATR,CHEMBL5024,Homo sapiens,19.0,nM,=,7.72,CHEMBL3989870,Q13535,"impc,intogen,chemicalProbes,chembl,cancer_gene_census",true,true
CHEMBL1934130,1271595,CHEMBL1936806,1,LITERATURE,Bioorg Med Chem Lett,2.2123324E7,10.1016/j.bmcl.2011.10.125,20162,Q969V1,Melanin-concentrating hormone receptor 2,CHEMBL5038,Homo sapiens,13.0,nM,=,7.89,CHEMBL1934130,Q969V1,chemicalProbes,false,false
CHEMBL1421,361469,CHEMBL1051290,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,101053,Q9Y5S2,Serine/threonine-protein kinase MRCK beta,CHEMBL5052,Homo sapiens,2100.0,nM,=,5.68,CHEMBL1421,Q9Y5S2,eva,false,false
CHEMBL175247,293438,CHEMBL4385275,1,LITERATURE,ACS Med Chem Lett,3.0613337E7,10.1021/acsmedchemlett.8b00424,101054,Q9Y5X9,Endothelial lipase,CHEMBL5080,Homo sapiens,6.0,nM,=,8.22,CHEMBL175247,Q9Y5X9,"impc,ot_genetics_portal",false,false
CHEMBL1287853,714243,CHEMBL1908763,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,101055,Q9Y616,Interleukin-1 receptor-associated kinase 3,CHEMBL5081,Homo sapiens,120.0,nM,=,6.92,CHEMBL1287853,Q9Y616,impc,false,false
CHEMBL4112930,2252281,CHEMBL4678531,1,LITERATURE,J Med Chem,3.3264017E7,10.1021/acs.jmedchem.0c01346,101057,Q9Y6F1,Poly [ADP-ribose] polymerase 3,CHEMBL5083,Homo sapiens,68.0,nM,=,7.17,CHEMBL4112930,Q9Y6F1,chembl,false,true
CHEMBL3681419,2014531,CHEMBL4403720,1,LITERATURE,J Med Chem,3.1738537E7,10.1021/acs.jmedchem.9b01312,11440,P31644,GABA receptor alpha-5 subunit,CHEMBL5112,Homo sapiens,4.7,nM,=,8.33,CHEMBL3681419,P31644,chembl,false,true
CHEMBL296468,71663,CHEMBL1908584,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,101078,Q16659,Mitogen-activated protein kinase 6,CHEMBL5121,Homo sapiens,500.0,nM,=,6.3,CHEMBL296468,Q16659,impc,false,false
CHEMBL1336,276734,CHEMBL3265739,1,LITERATURE,J Med Chem,2.4754677E7,10.1021/jm500167q,101079,Q16832,Discoidin domain-containing receptor 2,CHEMBL5122,Homo sapiens,7.0,nM,=,8.15,CHEMBL1336,Q16832,"impc,intogen,ot_genetics_portal,chembl,eva_somatic,cancer_gene_census",false,true
CHEMBL3337527,1792018,CHEMBL3858854,1,LITERATURE,J Med Chem,2.7579727E7,10.1021/acs.jmedchem.6b00913,12895,Q14416,Metabotropic glutamate receptor 2,CHEMBL5137,Homo sapiens,77.0,nM,=,7.11,CHEMBL3337527,Q14416,"impc,chembl",false,true
CHEMBL360771,302062,CHEMBL832851,1,LITERATURE,Bioorg Med Chem Lett,1.5745819E7,10.1016/j.bmcl.2005.01.044,100146,O43174,Cytochrome P450 26A1,CHEMBL5141,Homo sapiens,46.0,nM,=,7.34,CHEMBL360771,O43174,chemicalProbes,false,false
CHEMBL31965,41764,CHEMBL860636,1,LITERATURE,Nat Biotechnol,1.5711537E7,10.1038/nbt1068,100129,P54760,Ephrin type-B receptor 4,CHEMBL5147,Homo sapiens,5000.0,nM,=,5.3,CHEMBL31965,P54760,chembl,false,true
CHEMBL1210313,684125,CHEMBL1211328,1,LITERATURE,Bioorg Med Chem Lett,2.0510609E7,10.1016/j.bmcl.2010.04.143,101097,Q6W5P4,Neuropeptide S receptor,CHEMBL5162,Homo sapiens,23.0,nM,=,7.64,CHEMBL1210313,Q6W5P4,chemicalProbes,false,false
CHEMBL5092273,2736724,CHEMBL5151322,1,LITERATURE,J Med Chem,3.3980013E7,10.1021/acs.jmedchem.1c00146,120608,P61964,VHL/WDR5,CHEMBL5169069,Homo sapiens,53.0,nM,=,7.28,CHEMBL5092273,P61964,chemicalProbes,true,false
CHEMBL297453,67987,CHEMBL5113852,1,LITERATURE,Eur J Med Chem,3.3333396E7,10.1016/j.ejmech.2020.113038,120782,P10415,BCL2/BID,CHEMBL5169265,Homo sapiens,450.0,nM,=,6.35,CHEMBL297453,P10415,"impc,intogen,ot_genetics_portal,chembl,cancer_gene_census",false,true
CHEMBL297453,67987,CHEMBL5113854,1,LITERATURE,Eur J Med Chem,3.3333396E7,10.1016/j.ejmech.2020.113038,120789,Q9HD36,BCL2L10/BID,CHEMBL5169272,Homo sapiens,360.0,nM,=,6.44,CHEMBL297453,Q9HD36,chembl,false,true
CHEMBL4594350,2464781,CHEMBL5215150,1,LITERATURE,Eur J Med Chem,3.3189436E7,10.1016/j.ejmech.2020.112993,120790,P40337,VHL/KRAS,CHEMBL5169273,Homo sapiens,250.0,nM,=,6.6,CHEMBL4594350,P40337,"uniprot_literature,impc,eva,intogen,gene2phenotype,uniprot_variants,eva_somatic,cancer_gene_census",false,false
CHEMBL1219,222203,CHEMBL4035783,1,LITERATURE,Bioorg Med Chem Lett,2.8512024E7,10.1016/j.bmcl.2017.05.010,100683,Q8NFI3,Endo-beta-N-acetylglucosaminidase,CHEMBL5172,Homo sapiens,4470.0,nM,=,5.35,CHEMBL1219,Q8NFI3,ot_genetics_portal,false,false
CHEMBL24828,33576,CHEMBL1908476,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,100097,Q06187,Tyrosine-protein kinase BTK,CHEMBL5251,Homo sapiens,1700.0,nM,=,5.77,CHEMBL24828,Q06187,"impc,intogen,chembl,eva_somatic,cancer_gene_census",false,true
CHEMBL522892,494834,CHEMBL1061081,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,30030,Q8TD19,Serine/threonine-protein kinase NEK9,CHEMBL5257,Homo sapiens,9100.0,nM,=,5.04,CHEMBL522892,Q8TD19,"impc,ot_genetics_portal,uniprot_variants,eva_somatic",false,false
CHEMBL223360,371147,CHEMBL1061930,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,100906,P35590,Tyrosine-protein kinase receptor Tie-1,CHEMBL5274,Homo sapiens,110.0,nM,=,6.96,CHEMBL223360,P35590,impc,false,false
