chembl_id,molregno,assay_chembl_id,src_id,src_short_name,journal,pubmed_id,doi,tid,accession,pref_name,target_chembl_id,organism,standard_value,standard_units,standard_relation,pchembl_value,isMoA,drugId,uniprotId,sources,isHighQualityProbe,isTherapeuticTarget,proteinClass,isActive
CHEMBL601719,602271,CHEMBL1908513,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,101312,Q92918,Mitogen-activated protein kinase kinase kinase kinase 1,CHEMBL5749,Homo sapiens,39.0,nM,=,7.41,false,CHEMBL601719,Q92918,[impc],false,false,Kinase,false
CHEMBL24828,33576,CHEMBL1048161,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,10264,P21802,Fibroblast growth factor receptor 2,CHEMBL4142,Homo sapiens,1100.0,nM,=,5.96,false,CHEMBL24828,P21802,"[impc, eva, intogen, ot_genetics_portal, chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,false
CHEMBL428690,14366,CHEMBL1908695,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,9,P00533,Epidermal growth factor receptor erbB1,CHEMBL203,Homo sapiens,520.0,nM,=,6.28,false,CHEMBL428690,P00533,"[uniprot_literature, impc, eva, intogen, ot_genetics_portal, clingen, chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,false
CHEMBL4065122,2205033,CHEMBL5127254,1,LITERATURE,Eur J Med Chem,3.4839996E7,10.1016/j.ejmech.2021.114009,100097,Q06187,Tyrosine-protein kinase BTK,CHEMBL5251,Homo sapiens,0.9,nM,=,9.05,true,CHEMBL4065122,Q06187,"[impc, chembl]",false,true,Kinase,true
CHEMBL275638,18145,CHEMBL1687393,1,LITERATURE,Bioorg Med Chem,2.13548E7,10.1016/j.bmc.2010.12.043,100974,Q9UNQ0,ATP-binding cassette sub-family G member 2,CHEMBL5393,Homo sapiens,17000.0,nM,=,4.77,false,CHEMBL275638,Q9UNQ0,[ot_genetics_portal],false,false,Transporter,false
CHEMBL6,173,CHEMBL2038587,1,LITERATURE,J Nat Prod,2.2506594E7,10.1021/np201002x,101251,P17516,Aldo-keto reductase family 1 member C4,CHEMBL4999,Homo sapiens,54000.0,nM,=,4.27,false,CHEMBL6,P17516,"[eva, ot_genetics_portal]",false,false,Enzyme,false
CHEMBL517,11143,CHEMBL827807,1,LITERATURE,Bioorg Med Chem Lett,1.5324906E7,10.1016/j.bmcl.2004.06.070,165,Q12809,HERG,CHEMBL240,Homo sapiens,12000.0,nM,=,4.92,false,CHEMBL517,Q12809,"[impc, eva, ot_genetics_portal, chembl]",false,true,IC,true
CHEMBL522892,494834,CHEMBL1908731,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,12627,P16234,Platelet-derived growth factor receptor alpha,CHEMBL2007,Homo sapiens,54.0,nM,=,7.27,false,CHEMBL522892,P16234,"[uniprot_literature, impc, eva, intogen, clingen, chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,false
CHEMBL50,3666,CHEMBL3366680,1,LITERATURE,Eur J Med Chem,2.5050878E7,10.1016/j.ejmech.2014.07.056,11939,P48736,PI3-kinase p110-gamma subunit,CHEMBL3267,Homo sapiens,13790.0,nM,=,4.86,false,CHEMBL50,P48736,"[impc, ot_genetics_portal, chembl]",false,true,Kinase,false
CHEMBL2205230,1444852,CHEMBL5097010,1,LITERATURE,Eur J Med Chem,3.3636537E7,10.1016/j.ejmech.2021.113268,101400,Q99835,Smoothened homolog,CHEMBL5971,Homo sapiens,79.0,nM,=,7.1,true,CHEMBL2205230,Q99835,"[intogen, chembl, eva_somatic, cancer_gene_census]",false,true,GPCR,true
CHEMBL3813873,2089491,CHEMBL5150806,1,LITERATURE,J Med Chem,3.3719439E7,10.1021/acs.jmedchem.0c01851,238,P10721,Stem cell growth factor receptor,CHEMBL1936,Homo sapiens,27.0,nM,=,7.57,true,CHEMBL3813873,P10721,"[uniprot_literature, impc, eva, orphanet, intogen, ot_genetics_portal, clingen, chembl, eva_somatic, uniprot_variants, cancer_gene_census]",false,true,Kinase,false
CHEMBL428690,14366,CHEMBL1908720,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,100853,Q9H422,Homeodomain-interacting protein kinase 3,CHEMBL4577,Homo sapiens,4300.0,nM,=,5.37,false,CHEMBL428690,Q9H422,[impc],false,false,Kinase,false
CHEMBL90,8910,CHEMBL4688538,1,LITERATURE,Bioorg Med Chem,3.3333448E7,10.1016/j.bmc.2020.115924,11290,Q9H3N8,Histamine H4 receptor,CHEMBL3759,Homo sapiens,1.0,nM,=,9.0,false,CHEMBL90,Q9H3N8,"[impc, ot_genetics_portal, chembl]",false,true,GPCR,true
CHEMBL2010872,1331916,CHEMBL2016109,1,LITERATURE,J Med Chem,2.2148921E7,10.1021/jm201449n,10434,P12931,Tyrosine-protein kinase SRC,CHEMBL267,Homo sapiens,37.0,nM,=,7.43,false,CHEMBL2010872,P12931,"[eva, chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,false
CHEMBL413965,151923,CHEMBL4028924,1,LITERATURE,Toxicol Sci,2.3956101E7,10.1093/toxsci/kft176,104069,O15439,Multidrug resistance-associated protein 4,CHEMBL1743128,Homo sapiens,8200.0,nM,=,5.09,false,CHEMBL413965,O15439,"[impc, intogen]",false,false,Transporter,false
CHEMBL495498,468830,CHEMBL1074153,1,LITERATURE,Bioorg Med Chem Lett,2.0045638E7,10.1016/j.bmcl.2009.12.056,11415,P09467,"Fructose-1,6-bisphosphatase",CHEMBL3975,Homo sapiens,10.0,nM,=,8.0,false,CHEMBL495498,P09467,[ot_genetics_portal],false,false,Enzyme,true
CHEMBL190461,318390,CHEMBL4687733,1,LITERATURE,J Med Chem,3.2804502E7,10.1021/acs.jmedchem.0c00724,11365,P10635,Cytochrome P450 2D6,CHEMBL289,Homo sapiens,2420.0,nM,=,5.62,false,CHEMBL190461,P10635,[ot_genetics_portal],false,false,Enzyme,true
CHEMBL108,15086,CHEMBL805351,1,LITERATURE,J Med Chem,1.499834E7,10.1021/jm030498q,18043,P35499,Sodium channel protein type IV alpha subunit,CHEMBL2072,Homo sapiens,52000.0,nM,=,4.28,false,CHEMBL108,P35499,"[impc, eva, chembl]",false,true,IC,false
CHEMBL1908397,1248758,CHEMBL1908731,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,12627,P16234,Platelet-derived growth factor receptor alpha,CHEMBL2007,Homo sapiens,130.0,nM,=,6.89,false,CHEMBL1908397,P16234,"[chembl, cancer_gene_census]",false,true,Kinase,false
CHEMBL1789941,1153572,CHEMBL1908806,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,30042,Q9NSY1,BMP-2-inducible protein kinase,CHEMBL4522,Homo sapiens,210.0,nM,=,6.68,false,CHEMBL1789941,Q9NSY1,"[impc, ot_genetics_portal]",false,false,Kinase,false
CHEMBL564,16391,CHEMBL1909109,15,DRUGMATRIX,,,,121,P31645,Serotonin transporter,CHEMBL228,Homo sapiens,46.0,nM,=,7.34,false,CHEMBL564,P31645,"[impc, chembl]",false,true,Transporter,true
CHEMBL297453,67987,CHEMBL5113856,1,LITERATURE,Eur J Med Chem,3.3333396E7,10.1016/j.ejmech.2020.113038,109643,Q07820,Induced myeloid leukemia cell differentiation protein Mcl-1/BH3-interacting domain death agonist,CHEMBL3430886,Homo sapiens,920.0,nM,=,6.04,false,CHEMBL297453,Q07820,"[impc, chembl]",false,true,None,true
CHEMBL1479,405364,CHEMBL1909172,15,DRUGMATRIX,,,,219,P20309,Muscarinic acetylcholine receptor M3,CHEMBL245,Homo sapiens,3762.0,nM,=,5.42,false,CHEMBL1479,P20309,[impc],false,false,GPCR,false
CHEMBL276711,12911,CHEMBL696131,1,LITERATURE,J Med Chem,1.0602697E7,10.1021/jm9904295,10980,P35968,Vascular endothelial growth factor receptor 2,CHEMBL279,Homo sapiens,40.0,nM,=,7.4,false,CHEMBL276711,P35968,"[uniprot_literature, intogen, ot_genetics_portal, chembl, uniprot_variants, eva_somatic, cancer_gene_census]",false,true,Kinase,false
CHEMBL1230609,692959,CHEMBL1908470,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,11364,Q13131,"AMP-activated protein kinase, alpha-1 subunit",CHEMBL4045,Homo sapiens,730.0,nM,=,6.14,false,CHEMBL1230609,Q13131,"[impc, ot_genetics_portal, chembl]",false,true,Kinase,false
CHEMBL1879463,1220034,CHEMBL3768630,1,LITERATURE,J Med Chem,2.6632965E7,10.1021/acs.jmedchem.5b01092,20137,Q13315,Serine-protein kinase ATM,CHEMBL3797,Homo sapiens,7.0,nM,=,8.15,false,CHEMBL1879463,Q13315,"[impc, eva, intogen, ot_genetics_portal, gene_burden, clingen, eva_somatic, cancer_gene_census]",false,false,Kinase,true
CHEMBL551978,565387,CHEMBL4028924,1,LITERATURE,Toxicol Sci,2.3956101E7,10.1093/toxsci/kft176,104069,O15439,Multidrug resistance-associated protein 4,CHEMBL1743128,Homo sapiens,24500.0,nM,=,4.61,false,CHEMBL551978,O15439,[impc],false,false,Transporter,false
CHEMBL1059,136161,CHEMBL4714157,1,LITERATURE,J Med Chem,3.3591743E7,10.1021/acs.jmedchem.0c01867,11959,Q9NY47,Voltage-gated calcium channel alpha2/delta subunit 2,CHEMBL3896,Homo sapiens,99.0,nM,=,7.0,false,CHEMBL1059,Q9NY47,"[impc, eva, ot_genetics_portal, chembl]",false,true,IC,true
CHEMBL252164,419032,CHEMBL3106548,1,LITERATURE,Bioorg Med Chem Lett,2.4332488E7,10.1016/j.bmcl.2013.11.036,103061,Q12931,"Heat shock protein 75 kDa, mitochondrial",CHEMBL1075132,Homo sapiens,16.0,nM,=,7.8,false,CHEMBL252164,Q12931,[impc],false,false,None,true
CHEMBL402548,436278,CHEMBL911840,1,LITERATURE,J Med Chem,1.7125279E7,10.1021/jm060897w,10266,P11362,Fibroblast growth factor receptor 1,CHEMBL3650,Homo sapiens,47.0,nM,=,7.33,false,CHEMBL402548,P11362,"[chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,false
CHEMBL1233528,695878,CHEMBL5029984,1,LITERATURE,J Med Chem,3.4710325E7,10.1021/acs.jmedchem.1c01096,103454,O60885,Bromodomain-containing protein 4,CHEMBL1163125,Homo sapiens,77.0,nM,=,7.11,false,CHEMBL1233528,O60885,"[impc, intogen, chembl, cancer_gene_census]",false,true,Epigenetic,true
CHEMBL377300,343041,CHEMBL1908783,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,30035,Q9H2G2,Serine/threonine-protein kinase 2,CHEMBL4202,Homo sapiens,170.0,nM,=,6.77,false,CHEMBL377300,Q9H2G2,[ot_genetics_portal],false,false,Kinase,false
CHEMBL2105717,1377987,CHEMBL4147644,1,LITERATURE,Eur J Med Chem,2.9407963E7,10.1016/j.ejmech.2018.01.061,10434,P12931,Tyrosine-protein kinase SRC,CHEMBL267,Homo sapiens,178.0,nM,=,6.75,false,CHEMBL2105717,P12931,"[impc, eva, chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,false
CHEMBL91829,144959,CHEMBL860785,1,LITERATURE,Nat Biotechnol,1.5711537E7,10.1038/nbt1068,30001,Q7KZI7,MAP/microtubule affinity-regulating kinase 2,CHEMBL3831,Homo sapiens,2300.0,nM,=,5.64,false,CHEMBL91829,Q7KZI7,[impc],false,false,Kinase,false
CHEMBL3301618,1763580,CHEMBL4726031,1,LITERATURE,J Med Chem,3.2407112E7,10.1021/acs.jmedchem.0c00100,101568,Q9NR97,Toll-like receptor 8,CHEMBL5805,Homo sapiens,1300.0,nM,=,5.89,true,CHEMBL3301618,Q9NR97,"[impc, chembl]",false,true,None,true
CHEMBL1789941,1153572,CHEMBL1908460,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,101434,P57078,Receptor-interacting serine/threonine-protein kinase 4,CHEMBL6083,Homo sapiens,2100.0,nM,=,5.68,false,CHEMBL1789941,P57078,[ot_genetics_portal],false,false,Kinase,false
CHEMBL3545308,1927157,CHEMBL4178362,1,LITERATURE,J Med Chem,2.828773E7,10.1021/acs.jmedchem.6b01894,102678,P21860,Receptor tyrosine-protein kinase erbB-3,CHEMBL5838,Homo sapiens,46.0,nM,=,7.34,false,CHEMBL3545308,P21860,"[eva, intogen, chembl, eva_somatic, uniprot_variants, cancer_gene_census]",false,true,Kinase,false
CHEMBL562318,556755,CHEMBL4730430,1,LITERATURE,ACS Med Chem Lett,3.2944144E7,10.1021/acsmedchemlett.0c00330,100157,P17931,Galectin-3,CHEMBL4531,Homo sapiens,150.0,nM,=,6.82,false,CHEMBL562318,P17931,[ot_genetics_portal],false,false,None,true
CHEMBL17157,19569,CHEMBL754160,1,LITERATURE,J Med Chem,1.2699389E7,10.1021/jm021012t,11398,P08183,P-glycoprotein 1,CHEMBL4302,Homo sapiens,1100.0,nM,=,5.96,false,CHEMBL17157,P08183,"[impc, chembl]",false,true,Transporter,false
CHEMBL370753,316208,CHEMBL839610,1,LITERATURE,J Med Chem,1.6033255E7,10.1021/jm049073+,11272,Q99720,Sigma opioid receptor,CHEMBL287,Homo sapiens,0.2,nM,=,9.7,false,CHEMBL370753,Q99720,"[impc, chembl]",false,true,None,true
CHEMBL1487,417180,CHEMBL2351478,1,LITERATURE,J Med Chem,2.3570542E7,10.1021/jm400179b,12697,Q13547,Histone deacetylase 1,CHEMBL325,Homo sapiens,11619.0,nM,=,4.93,false,CHEMBL1487,Q13547,"[impc, ot_genetics_portal, chembl]",false,true,Epigenetic,false
CHEMBL1215,219334,CHEMBL3863086,1,LITERATURE,Bioorg Med Chem,2.7658792E7,10.1016/j.bmc.2016.09.017,128,P35368,Alpha-1b adrenergic receptor,CHEMBL232,Homo sapiens,0.86,nM,=,9.07,false,CHEMBL1215,P35368,"[impc, chembl]",false,true,GPCR,true
CHEMBL1908397,1248758,CHEMBL1908650,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,30027,Q15375,Ephrin type-A receptor 7,CHEMBL4602,Homo sapiens,390.0,nM,=,6.41,false,CHEMBL1908397,Q15375,"[chembl, cancer_gene_census]",false,true,Kinase,false
CHEMBL1229517,691867,CHEMBL3877219,1,LITERATURE,Nat Rev Drug Discov,2.8280261E7,10.1038/nrd.2016.266,116956,P22830,"Ferrochelatase, mitochondrial",CHEMBL3879831,Homo sapiens,5011.87,nM,=,5.3,false,CHEMBL1229517,P22830,[impc],false,false,Enzyme,true
CHEMBL481611,474601,CHEMBL4253865,1,LITERATURE,Eur J Med Chem,2.927275E7,10.1016/j.ejmech.2017.12.012,10495,P43235,Cathepsin K,CHEMBL268,Homo sapiens,0.18,nM,=,9.74,true,CHEMBL481611,P43235,"[impc, ot_genetics_portal, chembl]",false,true,Enzyme,true
CHEMBL558752,568340,CHEMBL1908538,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,11691,P51451,Tyrosine-protein kinase BLK,CHEMBL2250,Homo sapiens,7900.0,nM,=,5.1,false,CHEMBL558752,P51451,"[impc, ot_genetics_portal, chembl]",false,true,Kinase,false
CHEMBL841,62259,CHEMBL1909109,15,DRUGMATRIX,,,,121,P31645,Serotonin transporter,CHEMBL228,Homo sapiens,1170.0,nM,=,5.93,false,CHEMBL841,P31645,"[impc, chembl]",false,true,Transporter,false
CHEMBL1017,116949,CHEMBL3541096,1,LITERATURE,Drug Metab Dispos,2.3033255E7,10.1124/dmd.112.048264,12911,P11712,Cytochrome P450 2C9,CHEMBL3397,Homo sapiens,4780.0,nM,=,5.32,false,CHEMBL1017,P11712,[eva],false,false,None,true
CHEMBL4297188,2335159,CHEMBL5217246,1,LITERATURE,J Med Chem,3.619775E7,10.1021/acs.jmedchem.2c01454,10696,Q9Y243,Serine/threonine-protein kinase AKT3,CHEMBL4816,Homo sapiens,9.9,nM,=,8.0,false,CHEMBL4297188,Q9Y243,"[chembl, cancer_gene_census]",false,true,Kinase,true
CHEMBL4297188,2335159,CHEMBL5122297,1,LITERATURE,J Med Chem,3.5312319E7,10.1021/acs.jmedchem.2c00073,105106,Q9Y243,Serine/threonine-protein kinase AKT,CHEMBL2111353,Homo sapiens,5.0,nM,=,8.3,true,CHEMBL4297188,Q9Y243,"[chembl, cancer_gene_census]",false,true,Kinase,true
CHEMBL1287853,714243,CHEMBL1908645,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,10844,P41240,Tyrosine-protein kinase CSK,CHEMBL2634,Homo sapiens,5900.0,nM,=,5.23,false,CHEMBL1287853,P41240,"[impc, ot_genetics_portal]",false,false,Kinase,false
CHEMBL434,1994,CHEMBL647096,1,LITERATURE,J Med Chem,6124637.0,10.1021/jm00348a014,104700,P08588,Adrenergic receptor beta,CHEMBL2094118,Homo sapiens,30.0,nM,=,7.52,true,CHEMBL434,P08588,"[ot_genetics_portal, chembl]",false,true,GPCR,true
CHEMBL434,1994,CHEMBL981734,1,LITERATURE,Bioorg Med Chem Lett,1.8752946E7,10.1016/j.bmcl.2008.08.009,50,P08588,Beta-1 adrenergic receptor,CHEMBL213,Homo sapiens,0.084,nM,=,10.08,false,CHEMBL434,P08588,"[ot_genetics_portal, chembl]",false,true,GPCR,true
CHEMBL259084,428508,CHEMBL1061145,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,30009,P29320,Ephrin type-A receptor 3,CHEMBL4954,Homo sapiens,2100.0,nM,=,5.68,false,CHEMBL259084,P29320,"[uniprot_literature, impc, intogen, chembl, cancer_gene_census]",false,true,Kinase,false
CHEMBL493,7065,CHEMBL1909141,15,DRUGMATRIX,,,,130,P35462,Dopamine D3 receptor,CHEMBL234,Homo sapiens,0.202,nM,=,9.7,false,CHEMBL493,P35462,"[impc, chembl]",false,true,GPCR,true
CHEMBL553,14785,CHEMBL1908493,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,11451,P08581,Hepatocyte growth factor receptor,CHEMBL3717,Homo sapiens,1100.0,nM,=,5.96,false,CHEMBL553,P08581,"[uniprot_literature, impc, eva, orphanet, intogen, gene2phenotype, clingen, chembl, eva_somatic, uniprot_variants, cancer_gene_census]",false,true,Kinase,false
CHEMBL1645462,1060577,CHEMBL1053596,1,LITERATURE,J Med Chem,1.9821562E7,10.1021/jm9010065,12699,Q15303,Receptor protein-tyrosine kinase erbB-4,CHEMBL3009,Homo sapiens,190.0,nM,=,6.72,true,CHEMBL1645462,Q15303,"[impc, intogen, ot_genetics_portal, chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,false
CHEMBL1721885,1102616,CHEMBL1908829,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,10266,P11362,Fibroblast growth factor receptor 1,CHEMBL3650,Homo sapiens,1900.0,nM,=,5.72,false,CHEMBL1721885,P11362,"[impc, eva, intogen, gene2phenotype, chembl, uniprot_variants, eva_somatic, cancer_gene_census]",false,true,Kinase,false
CHEMBL601719,602271,CHEMBL1908717,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,10918,Q08881,Tyrosine-protein kinase ITK/TSK,CHEMBL2959,Homo sapiens,2000.0,nM,=,5.7,false,CHEMBL601719,Q08881,"[impc, chembl, cancer_gene_census]",false,true,Kinase,false
CHEMBL728,37266,CHEMBL1909110,15,DRUGMATRIX,,,,11272,Q99720,Sigma opioid receptor,CHEMBL287,Homo sapiens,23.0,nM,=,7.64,false,CHEMBL728,Q99720,"[impc, chembl]",false,true,None,true
CHEMBL572878,436277,CHEMBL1908802,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,11569,P29323,Ephrin type-B receptor 2,CHEMBL3290,Homo sapiens,5600.0,nM,=,5.25,false,CHEMBL572878,P29323,"[uniprot_literature, chembl, eva_somatic]",false,true,Kinase,false
CHEMBL1236962,699312,CHEMBL4022584,1,LITERATURE,Bioorg Med Chem Lett,2.8571824E7,10.1016/j.bmcl.2017.05.044,11400,P42345,Serine/threonine-protein kinase mTOR,CHEMBL2842,Homo sapiens,0.18,nM,=,9.74,true,CHEMBL1236962,P42345,"[impc, eva, intogen, chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,true
CHEMBL3707395,2039366,CHEMBL4344272,1,LITERATURE,J Med Chem,3.193092E7,10.1021/acs.jmedchem.9b01701,163,Q07869,Peroxisome proliferator-activated receptor alpha,CHEMBL239,Homo sapiens,10.0,nM,=,8.0,true,CHEMBL3707395,Q07869,"[impc, chembl]",false,true,NR,true
CHEMBL1789941,1153572,CHEMBL1908505,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,11902,P04629,Nerve growth factor receptor Trk-A,CHEMBL2815,Homo sapiens,1500.0,nM,=,5.82,false,CHEMBL1789941,P04629,"[impc, eva, orphanet, intogen, chembl, cancer_gene_census]",false,true,Kinase,false
CHEMBL599552,601890,CHEMBL1068662,1,LITERATURE,Bioorg Med Chem,2.0060304E7,10.1016/j.bmc.2009.12.036,10694,P35869,Aryl hydrocarbon receptor,CHEMBL3201,Homo sapiens,1700.0,nM,=,5.77,false,CHEMBL599552,P35869,"[impc, ot_genetics_portal, chembl]",false,true,TF,true
CHEMBL887,75752,CHEMBL4048085,1,LITERATURE,Bioorg Med Chem Lett,2.9033232E7,10.1016/j.bmcl.2017.09.055,93,P22303,Acetylcholinesterase,CHEMBL220,Homo sapiens,19.0,nM,=,7.72,false,CHEMBL887,P22303,"[impc, chembl]",false,true,Enzyme,true
CHEMBL31965,41764,CHEMBL1908684,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,8,P00519,Tyrosine-protein kinase ABL,CHEMBL1862,Homo sapiens,22.0,nM,=,7.66,false,CHEMBL31965,P00519,"[chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,false
CHEMBL1789941,1153572,CHEMBL1908591,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,10478,P46734,Dual specificity mitogen-activated protein kinase kinase 3,CHEMBL2109,Homo sapiens,470.0,nM,=,6.33,false,CHEMBL1789941,P46734,[eva_somatic],false,false,Kinase,false
CHEMBL716,34234,CHEMBL1909139,15,DRUGMATRIX,,,,88,P21728,Dopamine D1 receptor,CHEMBL2056,Homo sapiens,214.6,nM,=,6.67,false,CHEMBL716,P21728,"[impc, chembl]",false,true,GPCR,true
CHEMBL1336,276734,CHEMBL1671058,1,LITERATURE,Bioorg Med Chem Lett,2.1211972E7,10.1016/j.bmcl.2010.12.039,100126,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,Homo sapiens,1.0,nM,=,9.0,true,CHEMBL1336,P15056,"[uniprot_literature, eva, intogen, chembl, uniprot_variants, eva_somatic, cancer_gene_census]",false,true,Kinase,true
CHEMBL17157,19569,CHEMBL1909203,15,DRUGMATRIX,,,,9,P00533,Epidermal growth factor receptor erbB1,CHEMBL203,Homo sapiens,3566.0,nM,=,5.45,false,CHEMBL17157,P00533,"[intogen, chembl, cancer_gene_census]",false,true,Kinase,false
CHEMBL1900528,1241099,CHEMBL3428929,1,LITERATURE,J Med Chem,2.5629394E7,10.1021/jm501915g,219,P20309,Muscarinic acetylcholine receptor M3,CHEMBL245,Homo sapiens,0.03162,nM,=,10.5,true,CHEMBL1900528,P20309,"[impc, ot_genetics_portal, chembl]",false,true,GPCR,true
CHEMBL378544,355917,CHEMBL1211498,1,LITERATURE,Eur J Med Chem,2.054698E7,10.1016/j.ejmech.2010.04.019,104766,P07437,Tubulin,CHEMBL2095182,Homo sapiens,130.0,nM,=,6.89,true,CHEMBL378544,P07437,"[ot_genetics_portal, chembl]",false,true,None,true
CHEMBL1287853,714243,CHEMBL1908537,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,100410,P30530,Tyrosine-protein kinase receptor UFO,CHEMBL4895,Homo sapiens,160.0,nM,=,6.8,false,CHEMBL1287853,P30530,"[ot_genetics_portal, chembl]",false,true,Kinase,false
CHEMBL1795071,1158402,CHEMBL2155759,1,LITERATURE,J Med Chem,2.2591402E7,10.1021/jm300438j,10938,O60674,Tyrosine-protein kinase JAK2,CHEMBL2971,Homo sapiens,28.0,nM,=,7.55,true,CHEMBL1795071,O60674,"[uniprot_literature, impc, eva, intogen, ot_genetics_portal, gene_burden, chembl, eva_somatic, uniprot_variants, cancer_gene_census]",false,true,Kinase,false
CHEMBL3,115,CHEMBL751143,1,LITERATURE,J Med Chem,8765504.0,10.1021/jm960328w,105709,Q04844,Muscle-type nicotinic acetylcholine receptor,CHEMBL2362997,Homo sapiens,65000.0,nM,=,4.19,false,CHEMBL3,Q04844,"[ot_genetics_portal, chembl]",false,true,IC,false
CHEMBL1721885,1102616,CHEMBL1908620,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,11105,Q8IW41,MAP kinase-activated protein kinase 5,CHEMBL3094,Homo sapiens,2800.0,nM,=,5.55,false,CHEMBL1721885,Q8IW41,"[impc, ot_genetics_portal]",false,false,Kinase,false
CHEMBL288441,62111,CHEMBL1908572,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,197,P09619,Platelet-derived growth factor receptor beta,CHEMBL1913,Homo sapiens,200.0,nM,=,6.7,false,CHEMBL288441,P09619,"[uniprot_literature, impc, eva, orphanet, intogen, chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,false
CHEMBL572878,436277,CHEMBL5115582,1,LITERATURE,Eur J Med Chem,3.5576702E7,10.1016/j.ejmech.2022.114424,30003,O00444,Serine/threonine-protein kinase PLK4,CHEMBL3788,Homo sapiens,7.66,nM,=,8.12,false,CHEMBL572878,O00444,"[impc, chembl]",false,true,Kinase,true
CHEMBL608533,608601,CHEMBL1063802,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,100140,P27448,Serine/threonine-protein kinase c-TAK1,CHEMBL5600,Homo sapiens,21.0,nM,=,7.68,false,CHEMBL608533,P27448,[ot_genetics_portal],false,false,Kinase,false
CHEMBL3544988,1926837,CHEMBL5215683,1,LITERATURE,J Med Chem,3.4029087E7,10.1021/acs.jmedchem.1c00415,101502,Q9GZT9,Egl nine homolog 1,CHEMBL5697,Homo sapiens,67.0,nM,=,7.17,false,CHEMBL3544988,Q9GZT9,"[impc, ot_genetics_portal, chembl]",false,true,None,true
CHEMBL502835,522730,CHEMBL1908611,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,100098,P30291,Serine/threonine-protein kinase WEE1,CHEMBL5491,Homo sapiens,2900.0,nM,=,5.54,false,CHEMBL502835,P30291,"[ot_genetics_portal, chembl]",false,true,Kinase,false
CHEMBL986,104574,CHEMBL4700570,1,LITERATURE,Eur J Med Chem,3.0743095E7,10.1016/j.ejmech.2019.01.045,10656,P05067,Beta amyloid A4 protein,CHEMBL2487,Homo sapiens,180.0,nM,=,6.75,false,CHEMBL986,P05067,"[impc, chembl]",false,true,None,true
CHEMBL964,94571,CHEMBL1909126,15,DRUGMATRIX,,,,10580,P51681,C-C chemokine receptor type 5,CHEMBL274,Homo sapiens,18284.0,nM,=,4.74,false,CHEMBL964,P51681,"[eva, ot_genetics_portal, chembl]",false,true,GPCR,false
CHEMBL46,3183,CHEMBL2215822,1,LITERATURE,J Med Chem,2.1486038E7,10.1021/jm101459g,144,P46098,Serotonin 3a (5-HT3a) receptor,CHEMBL1899,Homo sapiens,0.09,nM,=,10.05,true,CHEMBL46,P46098,"[impc, ot_genetics_portal, chembl]",false,true,IC,true
