target_chembl_id,chembl_id,molregno,assay_chembl_id,src_id,src_short_name,journal,pubmed_id,doi,tid,accession,pref_name,organism,standard_value,standard_units,standard_relation,pchembl_value,isHighQualityProbe,isTherapeuticTarget,concatenated_sources
CHEMBL4602,"CHEMBL601719,CHEMBL377300,CHEMBL1721885,CHEMBL24828,CHEMBL603469,CHEMBL1908397,CHEMBL1287853,CHEMBL576982,CHEMBL223360,CHEMBL1336,CHEMBL553,CHEMBL1230609,CHEMBL259084,CHEMBL491473,CHEMBL535,CHEMBL31965","573133,41764,33576,1102616,428508,13048,371147,276734,343041,714243,692959,14785,456867,597145,602271,1248758","CHEMBL860660,CHEMBL1244818,CHEMBL1908650,CHEMBL1063707",1,LITERATURE,"Blood,Nat Biotechnol","1.5711537E7,1.9654408E7,1.8183025E7,2.2037378E7","10.1038/nbt.1990,10.1038/nbt1068,10.1182/blood-2009-05-222034,10.1038/nbt1358",30027,Q15375,Ephrin type-A receptor 7,Homo sapiens,"710.0,620.0,1700.0,3700.0,670.0,6500.0,110.0,2400.0,470.0,1000.0,1400.0,2.5,1500.0,390.0,260.0",nM,=,"6.58,5.85,6.0,8.6,5.43,6.96,6.41,5.19,6.17,5.62,5.82,6.21,5.77,6.33,6.15",false,true,"chembl,cancer_gene_census,intogen,chembl,cancer_gene_census"
CHEMBL4607,"CHEMBL191,CHEMBL189568,CHEMBL408403,CHEMBL34124,CHEMBL1017,CHEMBL995","109797,50942,408842,116949,316752,429156","CHEMBL4272381,CHEMBL3876344,CHEMBL647511,CHEMBL647513,CHEMBL2208700,CHEMBL1949357",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","2.1413808E7,2.2309912E7,2.787625E7,2.9969256E7","10.1016/S0960-894X(00)80076-1,10.1016/j.bmc.2016.11.014,10.1016/S0960-894X(01)80517-5,10.1021/jm1013693,10.1016/j.ejmech.2012.01.009,10.1021/acs.jmedchem.8b00294",10692,P50052,Angiotensin II type 2 (AT-2) receptor,Homo sapiens,"0.33,19.0,0.08,10000.0,0.58,0.4",nM,=,"5.0,9.4,7.72,9.48,9.24,10.1","false,true","false,true","impc,chemicalProbes,chembl,impc,ot_genetics_portal"
CHEMBL4608,"CHEMBL2221249,CHEMBL220018,CHEMBL11359","1451060,8633,364011","CHEMBL1909168,CHEMBL908723","15,1","DRUGMATRIX,LITERATURE",Bioorg Med Chem Lett,1.6931008E7,10.1016/j.bmcl.2006.07.015,11006,P33032,Melanocortin receptor 5,Homo sapiens,"6035.0,0.1,249.0",nM,=,"10.0,6.6,5.22",false,false,"ot_genetics_portal,chemicalProbes"
CHEMBL4616,"CHEMBL3586032,CHEMBL113313,CHEMBL500468,CHEMBL13817,CHEMBL243001,CHEMBL1923502,CHEMBL278623,CHEMBL3287218,CHEMBL1963249","182843,389238,1267108,1757743,22393,485215,1284960,1949247,12850","CHEMBL1925646,CHEMBL831432,CHEMBL3588724,CHEMBL4137251,CHEMBL685174,CHEMBL3293068,CHEMBL1958783,CHEMBL3880199,CHEMBL685171","1,38","PATENT,LITERATURE","ACS Med Chem Lett,Bioorg Med Chem Lett,J Med Chem","2.2106937E7,9703459.0,2.598169E7,2.4900864E7,1.2646029E7,1.5780607E7,2.9909635E7,2.2342626E7","10.1016/j.bmcl.2012.01.078,10.1016/j.bmcl.2005.02.042,10.1021/jm970342o,10.1021/jm020985q,10.1016/j.bmcl.2015.04.040,10.1021/acs.jmedchem.8b00322,10.1021/ml400473x,10.1021/jm2007062",11536,Q92847,Ghrelin receptor,Homo sapiens,"6.607,1.0,0.96,4.0,0.14,0.9,22.9,16.0",nM,=,"9.0,9.02,8.18,7.64,9.85,8.4,9.05,7.8",false,"false,true","impc,chembl,impc,ot_genetics_portal,chembl,chemicalProbes,chembl"
CHEMBL4618,"CHEMBL4297604,CHEMBL4852381,CHEMBL93,CHEMBL29292,CHEMBL1560,CHEMBL98","9217,2335575,444750,2546152,40702,11305","CHEMBL4834692,CHEMBL4009226,CHEMBL706178,CHEMBL4619093,CHEMBL841667",1,LITERATURE,"ACS Med Chem Lett,Bioorg Med Chem Lett,J Med Chem","2.821884E7,3.3592148E7,3.2551007E7,1.0691697E7","10.1021/acs.jmedchem.0c01955,10.1021/jm990496z,10.1016/S0960-894X(01)80464-9,10.1021/acs.jmedchem.6b01507,10.1021/acsmedchemlett.0c00102",237,P09960,Leukotriene A4 hydrolase,Homo sapiens,"70.0,4.9,850.0,0.12,1670.0,266.0",nM,=,"6.58,9.92,7.16,6.07,5.78,8.31","false,true","false,true","ot_genetics_portal,ot_genetics_portal,chembl,chemicalProbes,chembl"
CHEMBL4619,"CHEMBL1428,CHEMBL475534","365248,453570",CHEMBL5168608,1,LITERATURE,J Med Chem,3.5666471E7,10.1021/acs.jmedchem.2c00458,11176,Q14123,Phosphodiesterase 1C,Homo sapiens,"1243.0,1850.0",nM,=,"5.91,5.73",false,true,"impc,chembl,impc,ot_genetics_portal,chembl"
CHEMBL4630734,"CHEMBL468,CHEMBL43452,CHEMBL848,CHEMBL4648616","5028,2485167,63649,63100","CHEMBL5037071,CHEMBL4628559,CHEMBL5149832",1,LITERATURE,"ACS Med Chem Lett,J Med Chem","3.4042448E7,3.5978691E7,3.2130004E7","10.1021/acsmedchemlett.2c00223,10.1021/acs.jmedchem.9b01928,10.1021/acs.jmedchem.0c01313",119853,"Q16531,Q96SW2",Protein cereblon/DNA damage-binding protein 1,Homo sapiens,"9.0,36.0,286.0,30.0",nM,=,"6.54,7.52,7.44,8.05",false,true,"chembl,impc,eva,ot_genetics_portal,chembl,eva_somatic"
CHEMBL4644,"CHEMBL2070241,CHEMBL214332,CHEMBL405282,CHEMBL3301624","1360388,1763586,296300,24939","CHEMBL884507,CHEMBL716356,CHEMBL5107060",1,LITERATURE,J Med Chem,"1.115017E7,7658432.0,3.6167503E7","10.1021/acs.jmedchem.2c00793,10.1021/jm000211e,10.1021/jm00018a005",11003,P41968,Melanocortin receptor 3,Homo sapiens,"0.33,0.669,0.6761,0.1514",nM,=,"9.82,9.48,9.17,9.18",false,"false,true","impc,impc,chembl,chemicalProbes,chembl"
CHEMBL4674,CHEMBL103667,167995,CHEMBL1908463,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,12983,P53778,MAP kinase p38 gamma,Homo sapiens,2.9,nM,=,8.54,true,false,chemicalProbes
CHEMBL4679,CHEMBL4551635,2422063,CHEMBL5217581,1,LITERATURE,J Med Chem,3.626113E7,10.1021/acs.jmedchem.2c00441,100478,P54687,Branched-chain-amino-acid transferase,Homo sapiens,31.0,nM,=,7.51,true,false,chemicalProbes
CHEMBL4680046,"CHEMBL601719,CHEMBL3286830","1757351,602271",CHEMBL4674752,1,LITERATURE,ACS Med Chem Lett,3.0258534E7,10.1021/acsmedchemlett.8b00147,120114,P08922,CD74-ROS1,Homo sapiens,"0.23,3.9",nM,=,"9.64,8.41",false,true,"intogen,ot_genetics_portal,chembl,eva_somatic,cancer_gene_census"
CHEMBL4681,"CHEMBL267476,CHEMBL717,CHEMBL2172076,CHEMBL6,CHEMBL563,CHEMBL521,CHEMBL2103840,CHEMBL2017974,CHEMBL1443272","1431576,1335704,11674,867156,4398,173,16308,34608,1376110","CHEMBL4668528,CHEMBL4668531,CHEMBL2174992,CHEMBL2329815,CHEMBL4259201,CHEMBL2174987,CHEMBL2345591,CHEMBL3868480,CHEMBL4668524",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem,Medchemcomm,Eur J Med Chem","3.2463235E7,2.3432095E7,2.2877157E7,3.0108986E7,2.7847272E7,2.3353746E7","10.1039/C8MD00077H,10.1021/acs.jmedchem.9b02138,10.1021/jm3017656,10.1016/j.ejmech.2012.12.045,10.1021/jm3007867,10.1016/j.bmcl.2016.10.073",100481,P42330,Aldo-keto-reductase family 1 member C3,Homo sapiens,"70.0,690.0,100.0,300.0,7900.0,47.0,24.0,1560.0,10000.0",nM,=,"5.0,7.62,5.1,7.33,5.81,7.16,6.52,7.0,6.16",false,false,"impc,chemicalProbes,impc,ot_genetics_portal"
CHEMBL4685,"CHEMBL4281167,CHEMBL4297598,CHEMBL432537,CHEMBL584991,CHEMBL4086143,CHEMBL15192,CHEMBL3989951,CHEMBL4291792,CHEMBL2148074,CHEMBL3545369","2320616,574429,2226054,1927218,2335569,2197822,15738,2331240,119324,1421580","CHEMBL3089095,CHEMBL5110227,CHEMBL4834560,CHEMBL4007866,CHEMBL4367260,CHEMBL5216253,CHEMBL4143457,CHEMBL3748063,CHEMBL4274901",1,LITERATURE,"J Med Chem,Eur J Med Chem","3.3557523E7,3.5952399E7,3.5696861E7,3.1264862E7,2.409922E7,2.597048E7,2.8011425E7,3.0103191E7,2.9220788E7","10.1021/acs.jmedchem.9b00662,10.1021/jm401195n,10.1021/acs.jmedchem.0c01968,10.1016/j.ejmech.2016.12.029,10.1016/j.ejmech.2022.114625,10.1016/j.ejmech.2018.08.013,10.1016/j.ejmech.2022.114524,10.1021/acs.jmedchem.5b00326,10.1016/j.ejmech.2017.11.088",100643,P14902,"Indoleamine 2,3-dioxygenase",Homo sapiens,"100.0,22.0,0.12,0.5,0.018,34.0,13.0,18.0,5.8,3.4",nM,=,"8.24,7.75,9.92,7.47,7.89,7.66,10.74,7.0,9.3,8.47",false,"false,true","chemicalProbes,chembl"
CHEMBL4691,"CHEMBL1609104,CHEMBL3716552","1032988,2042637","CHEMBL5148591,CHEMBL3390699",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem","3.5729784E7,2.517633E7","10.1021/acs.jmedchem.2c00359,10.1016/j.bmcl.2014.08.021",18071,Q96RI0,Proteinase activated receptor 4,Homo sapiens,"0.086,140.0",nM,=,"6.85,10.07",false,"false,true","chemicalProbes,chembl"
CHEMBL4708,"CHEMBL572878,CHEMBL608533,CHEMBL601719,CHEMBL288441,CHEMBL1721885,CHEMBL180022,CHEMBL607707,CHEMBL2010872,CHEMBL1289926,CHEMBL502835,CHEMBL223360,CHEMBL428690,CHEMBL300138,CHEMBL535,CHEMBL522892","1102616,716337,299120,1331916,13048,371147,436277,83217,522730,604615,602271,494834,14366,62111,608601","CHEMBL1063805,CHEMBL1244526,CHEMBL1908751,CHEMBL2016115",1,LITERATURE,"Blood,J Med Chem,Nat Biotechnol","1.9654408E7,1.8183025E7,2.2037378E7,2.2148921E7","10.1038/nbt.1990,10.1182/blood-2009-05-222034,10.1038/nbt1358,10.1021/jm201449n",10277,Q13188,Serine/threonine-protein kinase MST2,Homo sapiens,"40.0,38.0,21.0,65.0,510.0,2200.0,1900.0,2400.0,58.0,9400.0,56.0,990.0,480.0,1500.0,370.0",nM,=,"5.66,5.72,7.19,6.0,6.43,6.32,7.68,7.42,6.29,5.03,5.82,5.62,7.24,7.25,7.4",false,false,impc
CHEMBL4722,"CHEMBL601719,CHEMBL452355,CHEMBL1651469,CHEMBL552033,CHEMBL3809489,CHEMBL516231,CHEMBL603469,CHEMBL214601,CHEMBL4292474,CHEMBL1287853,CHEMBL3545085,CHEMBL1086582,CHEMBL2380834,CHEMBL4175638,CHEMBL4165059,CHEMBL523991,CHEMBL1651456,CHEMBL363160,CHEMBL1336,CHEMBL3408947,CHEMBL1983268,CHEMBL4228587,CHEMBL1651479,CHEMBL2163396,CHEMBL560158,CHEMBL608533,CHEMBL564829,CHEMBL4292755,CHEMBL1651480,CHEMBL53463,CHEMBL3969370,CHEMBL1651473,CHEMBL1908397,CHEMBL4161600,CHEMBL1778663,CHEMBL2010872,CHEMBL1651476,CHEMBL1421,CHEMBL214940,CHEMBL4287422,CHEMBL4206831,CHEMBL1651470,CHEMBL259084,CHEMBL386310,CHEMBL560556,CHEMBL564941,CHEMBL405120,CHEMBL2203764,CHEMBL572878,CHEMBL482767,CHEMBL507170,CHEMBL296468,CHEMBL565183,CHEMBL4225923,CHEMBL4282148,CHEMBL482968,CHEMBL1980297,CHEMBL1651461,CHEMBL4290132,CHEMBL556460,CHEMBL1483261,CHEMBL1615165,CHEMBL6246,CHEMBL1651482,CHEMBL477772,CHEMBL553,CHEMBL562497,CHEMBL1090479,CHEMBL402548,CHEMBL557682,CHEMBL2203765,CHEMBL2022968,CHEMBL535,CHEMBL1651462,CHEMBL1651477,CHEMBL470718,CHEMBL1651478,CHEMBL2140408,CHEMBL385266,CHEMBL415049,CHEMBL1825092,CHEMBL1651489,CHEMBL474651,CHEMBL1980391,CHEMBL3600873,CHEMBL1289926,CHEMBL482967,CHEMBL495727,CHEMBL4280722,CHEMBL561617,CHEMBL484609,CHEMBL4293828,CHEMBL223360,CHEMBL1230609,CHEMBL2163391,CHEMBL1651471,CHEMBL502124,CHEMBL483158,CHEMBL4278681,CHEMBL1822792,CHEMBL3417325","1840534,2268090,2332203,1926934,1063868,520121,371147,148,2331922,436278,566669,557922,459544,1835710,1172876,1443371,2329580,559790,1063879,71663,2320173,907145,1063860,428508,716337,494066,1426808,520055,622556,559553,520209,78759,2301078,1063877,363069,489525,556201,692959,1560237,520053,2333276,2178741,459403,1063867,520120,436277,1063890,276734,1955762,1063869,2087700,459899,2326870,459951,631241,714243,566714,2264631,1304559,1412359,1248758,1426813,1443372,2321596,361860,1063880,1063859,1038176,321594,363074,2284982,1063882,1331916,557913,559552,13048,361469,363066,1063803,460624,363089,363068,1063876,1301588,2278669,1301682,2298414,1063878,1338342,14785,1175199,460701,597145,602271,2318132,1147128,557830,1063872,460622,608601,561424","CHEMBL911831,CHEMBL4153356,CHEMBL4224085,CHEMBL993738,CHEMBL4147247,CHEMBL1031294,CHEMBL1063937,CHEMBL3411672,CHEMBL1913734,CHEMBL1104795,CHEMBL2015704,CHEMBL4266274,CHEMBL3871598,CHEMBL5109008,CHEMBL2025258,CHEMBL1825458,CHEMBL3418775,CHEMBL1119477,CHEMBL3807419,CHEMBL4275815,CHEMBL2214100,CHEMBL4185637,CHEMBL4188971,CHEMBL856402,CHEMBL966955,CHEMBL2024897,CHEMBL1908616,CHEMBL1781278,CHEMBL2174324,CHEMBL2382841,CHEMBL1119040,CHEMBL3862723,CHEMBL3595191,CHEMBL2066306,CHEMBL5034094,CHEMBL2167305,CHEMBL1961275,CHEMBL5115581,CHEMBL2403991,CHEMBL4768048,CHEMBL831065,CHEMBL1062833,CHEMBL5159011,CHEMBL4222444,CHEMBL1664805,CHEMBL1656337,CHEMBL1831496,CHEMBL1804348",1,LITERATURE,"ACS Med Chem Lett,Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Nat Biotechnol,Eur J Med Chem","2.9705376E7,2.7003761E7,2.8818446E7,2.9358147E7,2.5812967E7,2.2037378E7,2.2148921E7,2.2377675E7,1.7373783E7,2.2726931E7,2.7573544E7,2.9466002E7,2.0573509E7,3.5576702E7,1.9402633E7,1.9603809E7,2.1798738E7,2.179496E7,2.0420387E7,2.2465635E7,2.8918096E7,2.0565112E7,2.9656197E7,2.2380736E7,2.6081023E7,3.2058239E7,2.3570792E7,2.280381E7,2.1128645E7,2.7391133E7,2.5723005E7,2.1093113E7,1.8183025E7,2.0462263E7,2.2247788E7,1.9447622E7,1.9320489E7,2.3043539E7,1.5828847E7,2.9545102E7,2.1664013E7,3.019606E7,2.370792E7,3.5167283E7,2.1608528E7,3.5551036E7,1.7125279E7,3.4009981E7","10.1016/j.bmcl.2011.06.129,10.1021/jm9006559,10.1016/j.ejmech.2011.07.001,10.1016/j.bmcl.2012.03.035,10.1016/j.ejmech.2011.05.033,10.1016/j.ejmech.2020.112108,10.1021/jm061335f,10.1016/j.ejmech.2018.03.064,10.1021/jm300334d,10.1016/j.ejmech.2022.114442,10.1021/acs.jmedchem.7b01605,10.1016/j.bmcl.2013.03.008,10.1016/j.ejmech.2016.08.026,10.1038/nbt1358,10.1021/jm901913s,10.1016/j.ejmech.2017.12.082,10.1021/acs.jmedchem.6b00064,10.1021/jm201702g,10.1016/j.bmc.2018.04.048,10.1016/j.bmc.2012.02.017,10.1021/jm200112k,10.1021/jm060897w,10.1038/nbt.1990,10.1021/jm100262j,10.1016/j.bmcl.2012.05.116,10.1021/jm101346r,10.1021/jm8012129,10.1016/j.ejmech.2022.114424,10.1021/acs.jmedchem.6b00709,10.1016/j.ejmech.2018.08.053,10.1021/jm201449n,10.1016/j.ejmech.2010.10.017,10.1016/j.bmcl.2017.08.016,10.1021/jm9000314,10.1021/acs.jmedchem.0c01806,10.1016/j.bmcl.2018.02.037,10.1021/jm049076m,10.1016/j.bmcl.2010.04.119,10.1021/acs.jmedchem.1c01031,10.1021/ml200198x,10.1021/jm901870q,10.1016/j.ejmech.2015.03.044,10.1016/j.ejmech.2015.05.008,10.1021/jm5005336,10.1016/j.bmcl.2009.04.136,10.1016/j.ejmech.2017.08.045,10.1021/jm300952s,10.1016/j.ejmech.2013.04.058",20014,O14965,Serine/threonine-protein kinase Aurora-A,Homo sapiens,"42.0,7400.0,38.0,71.0,20.0,6.0,55.0,0.3,54.0,3.1,26.0,1.6,24.0,4400.0,7.0,2.0,41.0,1700.0,37.0,69.0,0.01,0.59,290.0,58.0,0.04,32.0,3.9,17.0,3.4,9.0,8.0,2480.0,12.3,2.5,49.0,93.0,2633.0,40.0,23.0,440.0,36.0,12.0,2200.0,10.0,1051.0,3.0,7100.0,650.0,27.0,25.0,14.0,13.0,140.0,0.046,5.8,260.0,66.0,39.0,35.0,1.0,65.0,5.1,760.0,3800.0,34.0,56.0,0.24,18.0,31.0,29.0,16.0,5.0,0.37,215.0,4.0,5.559,492.0,80.0,72.0",nM,=,"8.7,8.26,7.19,7.51,8.6,7.57,10.34,7.58,7.1,6.54,7.43,7.47,5.77,7.5,8.15,5.42,7.38,7.31,5.61,8.8,8.41,6.58,8.51,7.64,5.15,7.14,7.42,9.0,8.24,8.0,6.31,6.36,9.52,7.16,5.58,7.24,8.4,7.4,8.47,8.05,10.4,9.62,7.62,7.27,7.77,7.44,11.0,7.92,7.26,8.1,8.29,6.85,7.46,5.13,5.98,7.85,8.52,7.18,6.12,7.7,7.25,8.22,8.3,5.66,9.23,7.89,7.03,7.39,7.8,6.67,6.19,7.75,7.6,5.36,7.91,9.43,7.41,7.15,7.54","false,true","false,true","chemicalProbes,chembl,eva_somatic,impc,chemicalProbes,chembl,eva_somatic,chemicalProbes,chembl,impc,chembl,eva_somatic,chembl,eva_somatic,impc,ot_genetics_portal,chembl,eva_somatic"
CHEMBL4761,CHEMBL1170026,650181,CHEMBL1176068,1,LITERATURE,J Med Chem,2.0527893E7,10.1021/jm1003705,10785,Q16581,C3a anaphylatoxin chemotactic receptor,Homo sapiens,12.59,nM,=,7.9,false,false,chemicalProbes
CHEMBL4769,CHEMBL924,83838,CHEMBL938426,1,LITERATURE,Proc Natl Acad Sci U S A,1.7535895E7,10.1073/pnas.0702254104,10108,O95749,Geranylgeranyl pyrophosphate synthetase,Homo sapiens,2700.0,nM,=,5.57,false,false,ot_genetics_portal
CHEMBL4777,"CHEMBL1774204,CHEMBL329536,CHEMBL332347,CHEMBL44246","1145249,202735,148504,61246","CHEMBL748714,CHEMBL3750364,CHEMBL1777096,CHEMBL748712",1,LITERATURE,"Bioorg Med Chem,J Med Chem","9667962.0,2.1493077E7,9371234.0,2.6466164E7","10.1016/j.bmc.2011.03.045,10.1021/jm9706630,10.1021/acs.jmedchem.5b00925,10.1021/jm970512x",10475,P25929,Neuropeptide Y receptor type 1,Homo sapiens,"0.75,1.0,0.25,4.6",nM,=,"9.0,9.12,8.34,9.6","false,true",false,chemicalProbes
CHEMBL4789,"CHEMBL1201754,CHEMBL750,CHEMBL220491,CHEMBL165,CHEMBL58323,CHEMBL310671,CHEMBL20,CHEMBL50,CHEMBL220492,CHEMBL1055,CHEMBL35,CHEMBL406","366278,134333,88739,619,2046,675705,366279,103658,1125,39857,129777,3666","CHEMBL1029733,CHEMBL869403,CHEMBL893137,CHEMBL856733,CHEMBL4187347,CHEMBL1046632,CHEMBL3241550,CHEMBL4362206,CHEMBL1686237,CHEMBL1227477,CHEMBL1074269",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","2.00281E7,1.9119014E7,2.0185318E7,2.1300547E7,1.6203142E7,1.7420132E7,2.9305297E7,2.0674354E7,1.7125255E7,2.4689792E7,3.1387062E7","10.1021/jm901524f,10.1021/jm060807n,10.1016/j.bmc.2008.12.023,10.1016/j.bmcl.2010.07.038,10.1016/j.bmc.2017.12.035,10.1016/j.bmc.2010.01.076,10.1016/j.ejmech.2019.111565,10.1021/jm500255y,10.1016/j.bmcl.2005.08.102,10.1016/j.bmc.2007.03.070,10.1016/j.bmcl.2011.01.050",11042,P35218,Carbonic anhydrase VA,Homo sapiens,"25.4,20.0,50.0,343.8,4565.0,4750.0,60.0,6810.0,6.96,10060.0,499.0,917.0",nM,=,"6.3,5.0,7.59,5.32,7.7,6.46,7.3,7.22,6.04,8.16,5.17,5.34",false,"false,true","ot_genetics_portal,ot_genetics_portal,chembl,chembl"
CHEMBL4794,"CHEMBL43185,CHEMBL207433,CHEMBL294199,CHEMBL190461,CHEMBL497318,CHEMBL2387541,CHEMBL313971,CHEMBL74415,CHEMBL2364618","141088,119942,511147,1564319,349135,58424,318390,91783,1540490","CHEMBL1121356,CHEMBL5161276,CHEMBL4379510,CHEMBL5096640,CHEMBL3429301,CHEMBL1825337,CHEMBL5096623,CHEMBL4675879",1,LITERATURE,"Bioorg Med Chem,J Med Chem,J Nat Prod,Eur J Med Chem","2.5850459E7,3.2880179E7,3.1702924E7,3.3356248E7,2.1902175E7,2.0381363E7,3.5263708E7","10.1021/acs.jnatprod.0c00965,10.1021/acs.jnatprod.0c00668,10.1021/np200500p,10.1021/acs.jmedchem.9b01046,10.1021/acs.jmedchem.5b00132,10.1016/j.ejmech.2022.114191,10.1016/j.bmc.2010.03.013",10260,Q8NER1,Vanilloid receptor,Homo sapiens,"1300.0,28.2,3700.0,6200.0,2.512,3162.28,9.24,4.6,200.0",nM,=,"5.21,8.03,8.34,5.5,8.6,5.43,6.7,5.89,7.55","false,true",true,"impc,chembl,impc,chemicalProbes,chembl,chembl,chemicalProbes,chembl"
CHEMBL4805,"CHEMBL4079239,CHEMBL1823817,CHEMBL3545108","1926957,1173912,2219150","CHEMBL5055813,CHEMBL4054759",1,LITERATURE,J Med Chem,"3.3822617E7,2.8493698E7","10.1021/acs.jmedchem.0c02249,10.1021/acs.jmedchem.7b00408",10417,Q99572,P2X purinoceptor 7,Homo sapiens,"3.5,3.467,0.76",nM,=,"9.12,8.46",false,true,chembl
CHEMBL4822,"CHEMBL3301601,CHEMBL571433,CHEMBL609988,CHEMBL116438,CHEMBL2333941,CHEMBL576258,CHEMBL76,CHEMBL2177913,CHEMBL583034,CHEMBL401473,CHEMBL582817,CHEMBL4204869,CHEMBL570298,CHEMBL609987,CHEMBL3916243,CHEMBL566603,CHEMBL3989948,CHEMBL570745,CHEMBL297453,CHEMBL2396989,CHEMBL502","2197819,574614,581104,608980,6579,2125614,67987,581063,581078,423763,1567495,1523585,581124,1438703,608979,581074,190171,581125,2283020,9372,1763563","CHEMBL5096463,CHEMBL5031861,CHEMBL3379807,CHEMBL4260387,CHEMBL1045211,CHEMBL5034186,CHEMBL4192786,CHEMBL4157757,CHEMBL4049296,CHEMBL4342599,CHEMBL1954849,CHEMBL4192782,CHEMBL1061264,CHEMBL945836",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","2.9617572E7,1.9811916E7,3.3346659E7,2.8728105E7,3.4081466E7,1.9757823E7,3.0181028E7,1.8171615E7,3.4553947E7,2.8728106E7,2.2225636E7,2.5088549E7,3.0268822E7,3.0709653E7","10.1016/j.ejmech.2018.08.092,10.1021/acs.jmedchem.0c00931,10.1016/j.bmcl.2009.09.061,10.1021/acs.jmedchem.1c00489,10.1016/j.bmcl.2018.12.049,10.1016/j.bmcl.2007.12.020,10.1021/acs.jmedchem.7b01716,10.1021/acs.jmedchem.1c00359,10.1016/j.ejmech.2017.07.006,10.1016/j.ejmech.2017.06.040,10.1016/j.bmcl.2011.12.034,10.1016/j.bmc.2014.06.057,10.1021/jm9006752,10.1016/j.bmc.2018.08.019",12252,P56817,Beta-secretase 1,Homo sapiens,"8.8,73.0,173.0,169.0,20.0,2.3,19.0,12.0,3.0,18.0,0.13,0.6,5300.0,85.0,14.0,24.0,757.0,7000.0,7.0,0.4",nM,=,"8.64,6.77,9.22,7.07,7.62,9.89,5.16,7.92,7.14,8.06,7.85,8.52,6.76,9.4,7.75,5.28,7.72,7.7,6.12,8.15","false,true","false,true","impc,chembl,chemicalProbes,chembl,chemicalProbes,chembl"
CHEMBL4829,"CHEMBL3359265,CHEMBL4567446,CHEMBL3407547,CHEMBL3110081","1834295,1615287,1823432,2437874","CHEMBL3111439,CHEMBL3412274,CHEMBL3387922,CHEMBL4669922",1,LITERATURE,J Med Chem,"3.2809824E7,2.5333641E7,2.5423286E7,2.4294923E7","10.1021/jm5016022,10.1021/acs.jmedchem.0c00640,10.1021/jm500695e,10.1021/jm401601s",10608,O00763,Acetyl-CoA carboxylase 2,Homo sapiens,"37.0,1.7,8.66,33.0",nM,=,"8.77,7.48,7.43,8.06",false,"false,true","impc,chembl,chemicalProbes,chembl"
CHEMBL4833,"CHEMBL34259,CHEMBL225072,CHEMBL3628345,CHEMBL225071,CHEMBL1201746","675697,1968297,49931,374007,374008","CHEMBL3632250,CHEMBL4309288,CHEMBL4194627",1,LITERATURE,J Med Chem,"2.9425443E7,2.6317331E7,2.9701475E7","10.1021/acs.jmedchem.7b01708,10.1021/acs.jmedchem.5b00801,10.1021/acs.jmedchem.8b00408",10123,P41440,Folate transporter 1,Homo sapiens,"6.3,54.0,0.69,12.0,23.8",nM,=,"7.62,7.27,9.16,7.92,8.2",false,false,"impc,ot_genetics_portal,chemicalProbes,impc,eva,ot_genetics_portal,chemicalProbes,impc,ot_genetics_portal"
CHEMBL4851,"CHEMBL1721885,CHEMBL535,CHEMBL607707","1102616,13048,604615","CHEMBL861050,CHEMBL1908789",1,LITERATURE,Nat Biotechnol,"1.5711537E7,2.2037378E7","10.1038/nbt.1990,10.1038/nbt1068",30048,Q9Y2H1,Serine/threonine-protein kinase 38-like,Homo sapiens,"3100.0,2000.0,970.0",nM,=,"5.7,5.51,6.01",false,false,ot_genetics_portal
CHEMBL4878,"CHEMBL190461,CHEMBL723,CHEMBL165,CHEMBL74415,CHEMBL4059677,CHEMBL46909","119942,2199588,64639,36662,103658,318390","CHEMBL4035358,CHEMBL4330585,CHEMBL4009461,CHEMBL4768631,CHEMBL3137179,CHEMBL4687719",1,LITERATURE,"J Med Chem,Medchemcomm,Eur J Med Chem","2.8458135E7,3.2804502E7,3.0503941E7,3.2203789E7,2.8222316E7","10.1016/j.ejmech.2017.04.042,10.1016/j.ejmech.2018.11.039,10.1016/j.ejmech.2020.112235,10.1021/acs.jmedchem.0c00724,10.1016/j.ejmech.2017.02.016,10.1039/C3MD00317E",10147,Q16678,Cytochrome P450 1B1,Homo sapiens,"2.0,3630.0,4.0,1100.0,148.0,750.0",nM,=,"5.44,8.7,6.83,6.12,5.96,8.4",false,false,"ot_genetics_portal,uniprot_literature,impc,eva,orphanet,ot_genetics_portal,uniprot_variants,chemicalProbes,impc,ot_genetics_portal"
CHEMBL4879,CHEMBL981,100310,CHEMBL964794,1,LITERATURE,J Med Chem,1.853371E7,10.1021/jm701192w,10148,P12104,Fatty acid binding protein intestinal,Homo sapiens,1000.0,nM,=,6.0,false,false,impc
CHEMBL4879502,CHEMBL4098253,2238164,CHEMBL4833010,1,LITERATURE,J Med Chem,3.4455779E7,10.1021/acs.jmedchem.1c00567,120466,Q96NZ9,Proline-rich acidic protein 1,Homo sapiens,7.09,nM,=,8.15,false,false,impc
