target_chembl_id,drugId,target_chembl_id_moa_aggr,pchembl_value_aggr,max_pchembl_value,median_pchembl_value,drugType,maximumClinicalTrialPhase,isApproved,assay_chembl_id,assay_type,target_organism,target_pref_name,data_validity_comment,data_validity_description,confidence_score,confidence_description,assay_category,target_type,accession,proteinClass,isActive_max,isActive_med,action_type_moa,isInMoA,targetId,isHighQualityProbe,isTherapeuticTarget,isGE,isGE_clinical,isProbe,linkedTargets_count,linkedDiseases_count,action_type_action_type,action_type_description,action_type_parent_type,sources_concated,linkedTargets_rows_concated,linkedDiseases_rows_concated
CHEMBL3721,CHEMBL1648,CHEMBL2095229,5.30,5.30,5.3,Small molecule,4.0,true,CHEMBL3530853,A,Homo sapiens,Cytochrome P450 2C8,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P10632,None,TRUE,TRUE,BLOCKER,false,ENSG00000138115,false,false,true,true,false,4,8,,,,cancer_gene_census,"ENSG00000151067, ENSG00000081248, ENSG00000157388, ENSG00000102001","EFO_0003890, EFO_0004319, EFO_0000537, EFO_0005611, EFO_0000319, EFO_0003768, MONDO_0005180, MONDO_0004985"
CHEMBL3717,CHEMBL601719,"CHEMBL4247, CHEMBL3717, CHEMBL3883330, CHEMBL2111387",9.70,9.70,9.7,Small molecule,4.0,true,CHEMBL3877179,B,Homo sapiens,Hepatocyte growth factor receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P08581,Kinase,TRUE,TRUE,INHIBITOR,false,ENSG00000105976,false,true,true,true,false,4,22,,,,"uniprot_literature, impc, eva, orphanet, intogen, gene2phenotype, clingen, chembl, eva_somatic, uniprot_variants, cancer_gene_census","ENSG00000171094, ENSG00000181163, ENSG00000105976, ENSG00000143924","EFO_1001951, EFO_1000026, EFO_0000707, MONDO_0008903, MONDO_0011962, EFO_0000571, EFO_0000228, EFO_0000222, EFO_0003060, MONDO_0007254, EFO_0001378, MONDO_0001056, MONDO_0015798, MONDO_0004992, EFO_0000519, EFO_0003086, MONDO_0007039, EFO_0003032, MONDO_0008315, EFO_0000616, EFO_0000640, EFO_0000403"
CHEMBL4145,CHEMBL99,"",7.42,7.42,7.42,Small molecule,1.0,false,CHEMBL3238612,B,Homo sapiens,Histone deacetylase 9,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q9UKV0,Epigenetic,TRUE,TRUE,,,ENSG00000048052,false,true,true,true,false,,1,,,,"ot_genetics_portal, chembl","",MONDO_0004992
CHEMBL205,CHEMBL435,CHEMBL1876,"6.54, 6.54, 6.54, 6.54, 6.54",6.54,6.54,Small molecule,4.0,true,CHEMBL3270416,B,Homo sapiens,Carbonic anhydrase II,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P00918,Enzyme,TRUE,TRUE,INHIBITOR,false,ENSG00000104267,false,true,true,true,false,1,24,,,,"uniprot_literature, impc, eva, orphanet, gene2phenotype, chembl, uniprot_variants",ENSG00000070915,"EFO_0001422, EFO_0003913, EFO_0000319, EFO_0000400, MONDO_0005148, Orphanet_79292, EFO_0003884, EFO_0000668, EFO_0004278, EFO_0009373, EFO_0000537, EFO_0001645, EFO_0000612, HP_0003124, EFO_0004255, EFO_0003914, EFO_0004253, EFO_0000195, MONDO_0001134, EFO_0003086, EFO_1001496, EFO_0000668, EFO_0000373, MONDO_0002462"
CHEMBL1293256,CHEMBL267936,CHEMBL1907594,5.00,5.00,5.0,Small molecule,4.0,true,CHEMBL1614086,F,Homo sapiens,Thrombopoietin,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P40225,None,TRUE,TRUE,NEGATIVE ALLOSTERIC MODULATOR,false,ENSG00000090534,false,false,true,true,false,2,10,,,,ot_genetics_portal,"ENSG00000117971, ENSG00000080644","MONDO_0002009, MONDO_0007079, EFO_0003758, EFO_0000537, MONDO_0002050, EFO_0003768, GO_0007568, EFO_0001365, EFO_0009606, HP_0001268"
CHEMBL3510,CHEMBL19,"CHEMBL205, CHEMBL3729, CHEMBL2326, CHEMBL261",7.37,7.37,7.37,Small molecule,4.0,true,CHEMBL959288,B,Homo sapiens,Carbonic anhydrase XIV,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q9ULX7,Enzyme,TRUE,TRUE,INHIBITOR,false,ENSG00000118298,false,false,true,true,false,4,4,,,,impc,"ENSG00000133742, ENSG00000104267, ENSG00000167434, ENSG00000168748","MONDO_0005041, EFO_1000782, EFO_0004190, MONDO_0002974"
CHEMBL6136,CHEMBL3786182,"",7.62,7.62,7.62,Small molecule,1.0,false,CHEMBL4329420,B,Homo sapiens,Lysine-specific histone demethylase 1,,,9,Direct single protein target assigned,,SINGLE PROTEIN,O60341,Epigenetic,TRUE,TRUE,,,ENSG00000004487,false,true,true,true,false,,3,,,,"impc, chembl","","EFO_0000198, EFO_0000702, EFO_0000565"
CHEMBL1293235,CHEMBL284348,CHEMBL2362996,6.05,6.05,6.05,Small molecule,4.0,true,CHEMBL1614544,F,Homo sapiens,Prelamin-A/C,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P02545,None,TRUE,TRUE,BLOCKER,false,ENSG00000160789,false,false,true,true,false,40,16,,,,"impc, cancer_gene_census","ENSG00000053918, ENSG00000171385, ENSG00000055118, ENSG00000177301, ENSG00000111262, ENSG00000075043, ENSG00000184156, ENSG00000104848, ENSG00000185760, ENSG00000117013, ENSG00000143473, ENSG00000182255, ENSG00000130037, ENSG00000177272, ENSG00000151079, ENSG00000129159, ENSG00000184408, ENSG00000182674, ENSG00000116396, ENSG00000131398, ENSG00000158445, ENSG00000143105, ENSG00000164794, ENSG00000140015, ENSG00000171126, ENSG00000168418, ENSG00000168263, ENSG00000124134, ENSG00000183960, ENSG00000166006, ENSG00000170745, ENSG00000173826, ENSG00000162975, ENSG00000184611, ENSG00000102057, ENSG00000026559, ENSG00000178342, ENSG00000135519, ENSG00000156486, ENSG00000089558","EFO_1000632, HP_0000083, HP_0002140, MONDO_0005301, EFO_0003918, EFO_0008522, EFO_0009602, EFO_0000712, EFO_0003782, EFO_0007292, EFO_0009490, Orphanet_83419, EFO_1001919, EFO_0007405, HP_0001257, EFO_0003929"
CHEMBL225,CHEMBL71,"CHEMBL2331075, CHEMBL224, CHEMBL224, CHEMBL2331075",7.52,7.52,7.52,Small molecule,4.0,true,CHEMBL3106136,B,Homo sapiens,Serotonin 2c (5-HT2c) receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P28335,GPCR,TRUE,TRUE,ANTAGONIST,false,ENSG00000147246,false,true,true,true,false,4,11,,,,"impc, chembl","ENSG00000149295, ENSG00000151577, ENSG00000069696, ENSG00000102468","EFO_0009267, HP_0002017, MONDO_0021063, EFO_0000519, EFO_0004216, EFO_0005407, MONDO_0005090, MONDO_0100096, EFO_0000677, MONDO_0037939, EFO_0005799"
CHEMBL5335,CHEMBL2431768,"",7.72,7.72,7.72,Small molecule,2.0,false,CHEMBL4416033,B,Homo sapiens,Baculoviral IAP repeat-containing protein 3,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q13489,None,TRUE,TRUE,,,ENSG00000023445,false,true,true,true,false,,7,,,,"impc, intogen, chembl, cancer_gene_census","","EFO_0002429, MONDO_0007254, EFO_0000616, EFO_0002618, EFO_0002430, MONDO_0044903, EFO_0001378"
CHEMBL216,CHEMBL42,"CHEMBL217, CHEMBL224",8.74,8.74,8.74,Small molecule,4.0,true,CHEMBL992740,B,Homo sapiens,Muscarinic acetylcholine receptor M1,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P11229,GPCR,TRUE,TRUE,ANTAGONIST,false,ENSG00000168539,false,true,true,true,false,2,8,,,,"impc, chembl","ENSG00000102468, ENSG00000149295","EFO_0005407, EFO_0005230, MONDO_0004985, MONDO_0005090, EFO_0003852, MONDO_0002050, HP_0001249, EFO_0005411"
CHEMBL3912,CHEMBL118,CHEMBL230,7.01,7.01,7.01,Small molecule,4.0,true,CHEMBL2183719,B,Homo sapiens,Carbonic anhydrase XIII,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q8N1Q1,Enzyme,TRUE,TRUE,INHIBITOR,false,ENSG00000185015,false,false,true,true,false,1,110,,,,impc,ENSG00000073756,"HP_0012532, MONDO_0005090, EFO_1001893, MP_0001914, MONDO_0001657, EFO_0005279, EFO_0009606, EFO_0000546, EFO_0002496, EFO_0004239, EFO_0004251, EFO_0005252, EFO_0003868, MONDO_0018975, EFO_0005406, EFO_0003843, EFO_0000284, HP_0100607, MONDO_0042487, EFO_0001075, MONDO_0018076, MONDO_0004976, MONDO_0011705, MONDO_0002087, HP_0004398, MONDO_0004247, EFO_0000668, EFO_0004142, EFO_0000616, MP_0001845, EFO_0000681, MONDO_0002363, EFO_0007328, MONDO_0002974, EFO_0000621, EFO_0001073, MONDO_0004985, EFO_0004242, EFO_0000685, EFO_1001904, EFO_0002939, EFO_0005543, EFO_0004288, HP_0003418, EFO_0001416, MONDO_0008170, MONDO_0044937, EFO_0007453, MONDO_0021063, MONDO_0007254, EFO_0004252, EFO_0008525, EFO_1001950, EFO_0000673, EFO_0010072, MONDO_0002258, EFO_0003893, EFO_0000691, MONDO_0010200, MONDO_0001187, EFO_0000305, EFO_0005669, EFO_0002609, MONDO_0002715, MONDO_0004975, EFO_0005755, EFO_0000203, HP_0011110, EFO_0002618, MONDO_0007576, EFO_1001250, MONDO_0004992, EFO_0003898, MONDO_0002050, MONDO_0003937, EFO_0004274, EFO_0009625, EFO_0004142, EFO_0001072, EFO_0000537, EFO_0000756, EFO_0000199, MONDO_0002009, EFO_0003869, EFO_0000365, EFO_0004616, EFO_0005762, MONDO_0005178, EFO_1001951, EFO_1000786, MONDO_0008903, Orphanet_733, EFO_0003060, MONDO_0005277, EFO_0000712, MONDO_0002691, MONDO_0100096, EFO_1000158, EFO_1001466, EFO_0006859, MONDO_0024475, MONDO_0008315, EFO_0000519, EFO_0001668, EFO_0003768, HP_0003419, EFO_1000657, MONDO_0004658, EFO_0001378, EFO_0000182"
CHEMBL4722,CHEMBL482968,"CHEMBL1844, CHEMBL2185, CHEMBL279, CHEMBL1936, CHEMBL2742, CHEMBL1974, CHEMBL4722",7.85,7.85,7.85,Small molecule,2.0,false,CHEMBL3395867,B,Homo sapiens,Serine/threonine-protein kinase Aurora-A,,,9,Direct single protein target assigned,,SINGLE PROTEIN,O14965,Kinase,TRUE,TRUE,INHIBITOR,false,ENSG00000087586,false,true,true,true,false,7,10,,,,"impc, chembl, eva_somatic","ENSG00000157404, ENSG00000128052, ENSG00000182578, ENSG00000122025, ENSG00000087586, ENSG00000068078, ENSG00000178999","EFO_0001642, MONDO_0004992, EFO_0000348, EFO_1001968, MONDO_0002087, EFO_1000251, MONDO_0007254, MONDO_0008170, EFO_0001378, EFO_0000182"
CHEMBL3024,CHEMBL1241855,"",8.05,8.05,8.05,Small molecule,3.0,false,CHEMBL3395144,B,Homo sapiens,Serine/threonine-protein kinase PLK1,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P53350,Kinase,TRUE,TRUE,,,ENSG00000166851,false,true,true,true,false,,16,,,,"impc, chembl","","MONDO_0009179, EFO_0000198, EFO_0000339, EFO_0000198, MONDO_0008170, EFO_1001779, EFO_0000222, EFO_0000181, EFO_0000708, EFO_0003811, EFO_0005922, EFO_0003811, EFO_0000095, MONDO_0004992, EFO_0000616, EFO_0000616"
CHEMBL240,CHEMBL1008,CHEMBL2363032,6.26,6.26,6.26,Small molecule,4.0,true,CHEMBL1023674,B,Homo sapiens,HERG,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q12809,IC,TRUE,TRUE,BLOCKER,false,ENSG00000055118,false,true,true,true,false,26,1,,,,"uniprot_literature, impc, eva, orphanet, ot_genetics_portal, gene2phenotype, clingen, chembl, eva_somatic, uniprot_variants","ENSG00000196557, ENSG00000153956, ENSG00000151067, ENSG00000157445, ENSG00000081248, ENSG00000007402, ENSG00000157388, ENSG00000141837, ENSG00000148408, ENSG00000006283, ENSG00000151062, ENSG00000100346, ENSG00000102001, ENSG00000198216, ENSG00000182389, ENSG00000165995, ENSG00000067191, ENSG00000167535, ENSG00000105605, ENSG00000075429, ENSG00000166862, ENSG00000075461, ENSG00000142408, ENSG00000006116, ENSG00000130433, ENSG00000108878",EFO_0000319
CHEMBL232,CHEMBL716,"CHEMBL224, CHEMBL225, CHEMBL217",7.00,7.00,7.0,Small molecule,4.0,true,CHEMBL3226700,B,Homo sapiens,Alpha-1b adrenergic receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P35368,GPCR,TRUE,TRUE,ANTAGONIST,false,ENSG00000170214,false,true,true,true,false,3,49,,,,"impc, ot_genetics_portal, chembl","ENSG00000147246, ENSG00000102468, ENSG00000149295","MONDO_0005301, EFO_0004242, MONDO_0002009, EFO_0002610, EFO_0004698, EFO_0005411, EFO_0009963, EFO_0007191, EFO_0003918, EFO_0003761, MONDO_0005090, EFO_0009854, MONDO_0005351, EFO_0009963, MONDO_0005180, MONDO_0002050, EFO_0005407, Orphanet_79292, EFO_0004247, EFO_0003888, MONDO_0002050, MONDO_0007079, EFO_0000677, MONDO_0004985, EFO_1001892, EFO_0005230, EFO_0005411, EFO_0003884, MONDO_0002046, EFO_0004242, HP_0000713, HP_0012076, EFO_1001917, MONDO_0002009, EFO_1000904, MONDO_0005090, EFO_0005407, EFO_0009964, EFO_0005230, MONDO_0007079, EFO_0004701, EFO_0009267, MONDO_0004985, EFO_1001917, EFO_0004257, HP_0012076, EFO_0001358, EFO_0003761, EFO_0007453"
CHEMBL234,CHEMBL59,CHEMBL213,"8.74, 6.53, 6.62, 7.14, 8.32",8.74,7.14,Small molecule,4.0,true,CHEMBL2390215,B,Homo sapiens,Dopamine D3 receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P35462,GPCR,TRUE,TRUE,AGONIST,false,ENSG00000151577,false,true,true,true,false,1,14,,,,"impc, chembl",ENSG00000043591,"EFO_1002048, EFO_0005207, EFO_0003917, EFO_0006834, MONDO_0002050, EFO_0003144, MONDO_0005180, EFO_0000612, HP_0031273, MONDO_0005180, EFO_0000373, HP_0100543, EFO_0000319, EFO_0000400"
CHEMBL4521,CHEMBL157101,CHEMBL1780,"6.28, 6.51",6.51,6.28,Small molecule,4.0,true,CHEMBL1177229,A,Homo sapiens,Cytochrome P450 24A1,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q07973,Enzyme,TRUE,TRUE,INHIBITOR,false,ENSG00000019186,false,false,true,true,false,0,39,,,,"impc, ot_genetics_portal","","EFO_0009516, MONDO_0005148, MONDO_0005301, EFO_0000540, EFO_0003047, EFO_0007510, MONDO_0001134, EFO_0004234, EFO_1001494, EFO_0000574, EFO_0005952, MONDO_0008315, EFO_1000764, MONDO_0002406, MONDO_0004975, EFO_0000341, EFO_0000756, EFO_1000948, EFO_0000519, EFO_0001663, EFO_0003932, EFO_0007174, EFO_0003882, MONDO_0007254, EFO_0000621, MONDO_0002146, EFO_0000616, MONDO_0004979, EFO_0007512, EFO_0007543, MONDO_0004992, EFO_0003917, EFO_0000095, EFO_0003894, EFO_0000673, EFO_0002614, EFO_0005539, MONDO_0100130, EFO_0006911"
CHEMBL3397,CHEMBL51085,"",6.00,6.00,6.0,Small molecule,3.0,false,CHEMBL1614027,A,Homo sapiens,Cytochrome P450 2C9,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P11712,None,TRUE,TRUE,,,ENSG00000138109,false,false,true,true,false,,8,,,,ot_genetics_portal,"","MONDO_0004985, EFO_0004238, MONDO_0002050, EFO_0006862, MONDO_0005148, MONDO_0005147, EFO_0006951, MONDO_0100096"
CHEMBL1293277,CHEMBL1751,CHEMBL2095186,6.65,6.65,6.65,Small molecule,4.0,true,CHEMBL1614342,F,Homo sapiens,Niemann-Pick C1 protein,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,O15118,None,TRUE,TRUE,INHIBITOR,false,ENSG00000141458,false,false,true,true,false,8,36,,,,"impc, ot_genetics_portal","ENSG00000163399, ENSG00000129244, ENSG00000143153, ENSG00000018625, ENSG00000069849, ENSG00000105409, ENSG00000132681, ENSG00000137731","EFO_1001249, EFO_0006911, MONDO_0002009, EFO_0003047, EFO_0000400, EFO_0000222, EFO_0001062, MP_0001845, MONDO_0008667, EFO_0000764, EFO_0003890, MONDO_0001134, EFO_0000474, EFO_0000685, EFO_0000373, EFO_0000558, EFO_0006859, EFO_0003869, MONDO_0002050, EFO_0002618, EFO_0000275, EFO_0003060, EFO_0007328, HP_0004755, EFO_0000198, EFO_0000544, EFO_0003144, EFO_0000756, EFO_0000616, MONDO_0008315, MONDO_0019623, EFO_0000319, EFO_0002496, MONDO_0005148, MONDO_0007254, EFO_0004239"
CHEMBL233,CHEMBL80,CHEMBL2095181,"8.64, 6.45, 9.01, 7.64",9.01,7.64,Small molecule,4.0,true,CHEMBL3790690,B,Homo sapiens,Mu opioid receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P35372,GPCR,TRUE,TRUE,ANTAGONIST,false,ENSG00000112038,false,true,true,true,false,3,34,,,,"impc, ot_genetics_portal, chembl","ENSG00000082556, ENSG00000116329, ENSG00000112038","MONDO_0018555, MONDO_0001583, EFO_0003047, MONDO_0005147, EFO_0003843, HP_0000989, EFO_0005611, EFO_0010702, EFO_0005203, EFO_0004270, EFO_1001051, HP_0012532, EFO_0006834, EFO_1000785, MONDO_0004565, EFO_0001073, EFO_0004699, HP_0003419, EFO_0005762, EFO_0005611, MONDO_0004992, EFO_0004240, EFO_0000474, MONDO_0005178, HP_0002019, EFO_0000555, EFO_0003761, HP_0002019, EFO_0005800, MONDO_0004565, EFO_0003843, EFO_0003890, MONDO_0005180, EFO_0005612"
CHEMBL1293235,CHEMBL1455,CHEMBL2311221,6.10,6.10,6.1,Small molecule,4.0,true,CHEMBL1614544,F,Homo sapiens,Prelamin-A/C,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P02545,None,TRUE,TRUE,INHIBITOR,false,ENSG00000160789,false,false,true,true,false,,3,,,,"impc, ot_genetics_portal, cancer_gene_census","","EFO_0000616, EFO_0000574, EFO_0000691"
CHEMBL1963,CHEMBL1589,CHEMBL2096972,8.20,8.20,8.2,Small molecule,4.0,true,CHEMBL1614361,F,Homo sapiens,Thyroid stimulating hormone receptor,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P16473,GPCR,TRUE,TRUE,BLOCKER,false,ENSG00000165409,false,false,true,true,false,2,2,,,,"impc, ot_genetics_portal","ENSG00000187486, ENSG00000006071","MONDO_0005129, EFO_0000400"
CHEMBL1907594,CHEMBL894,"CHEMBL222, CHEMBL238, CHEMBL238, CHEMBL222",5.75,5.75,5.75,Small molecule,4.0,true,CHEMBL1064407,F,Homo sapiens,Neuronal acetylcholine receptor; alpha3/beta4,Potential transcription error,"Values appear to be an order of magnitude different from previously reported, so units may be incorrect",7,Direct protein complex subunits assigned,,PROTEIN COMPLEX,P30926,IC,TRUE,TRUE,INHIBITOR,false,ENSG00000117971,false,true,true,true,false,2,43,,,,"ot_genetics_portal, chembl","ENSG00000103546, ENSG00000142319","EFO_0005203, EFO_0000616, MONDO_0002009, EFO_0003768, EFO_0004319, EFO_0004714, EFO_0006859, EFO_0001073, MONDO_0004975, MONDO_0002491, MONDO_0008315, EFO_0009963, EFO_0001073, MONDO_0004985, EFO_0003761, MONDO_0004985, EFO_0002610, MONDO_0007739, EFO_0003890, MONDO_0005148, EFO_0000384, EFO_0007191, EFO_0002617, EFO_0003060, EFO_0005230, MONDO_0002009, MONDO_0044970, EFO_0004701, MONDO_0008903, EFO_0003888, EFO_0004319, MONDO_0002050, EFO_0003761, MONDO_0005090, MONDO_0002046, MONDO_0007079, EFO_0000095, MONDO_0010200, MONDO_0002050, EFO_0003761, EFO_0003768, EFO_0004247, EFO_0004270"
CHEMBL2111389,CHEMBL14762,"CHEMBL4036, CHEMBL308, CHEMBL3116, CHEMBL301, CHEMBL3055",5.75,5.75,5.75,Small molecule,2.0,false,CHEMBL1767842,B,Homo sapiens,CDK9/cyclin T1,,,7,Direct protein complex subunits assigned,,PROTEIN COMPLEX,O60563,None,TRUE,TRUE,INHIBITOR,false,ENSG00000129315,false,false,true,true,false,5,5,,,,impc,"ENSG00000136807, ENSG00000170312, ENSG00000123374, ENSG00000134058, ENSG00000164885","MONDO_0009061, MONDO_0007254, EFO_0003060, EFO_0000616, EFO_1001110"
CHEMBL1293235,CHEMBL628,"CHEMBL2094257, CHEMBL2363066",5.25,5.25,5.25,Small molecule,4.0,true,CHEMBL1614544,F,Homo sapiens,Prelamin-A/C,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P02545,None,TRUE,TRUE,ANTAGONIST,false,ENSG00000160789,false,false,true,true,false,25,48,,,,"uniprot_literature, impc, eva, orphanet, ot_genetics_portal, gene2phenotype, clingen, eva_somatic, uniprot_variants, cancer_gene_census","ENSG00000170425, ENSG00000128271, ENSG00000138735, ENSG00000065989, ENSG00000172572, ENSG00000139053, ENSG00000185527, ENSG00000186642, ENSG00000205268, ENSG00000115252, ENSG00000160191, ENSG00000133256, ENSG00000113448, ENSG00000184588, ENSG00000156973, ENSG00000132915, ENSG00000152270, ENSG00000095464, ENSG00000113231, ENSG00000112541, ENSG00000123360, ENSG00000105650, ENSG00000154678, ENSG00000073417, ENSG00000171408","EFO_0000764, EFO_1001249, EFO_0000278, MONDO_0004985, MONDO_0100096, MONDO_0002050, MONDO_0010679, EFO_0001065, EFO_0000401, EFO_0000545, EFO_0004272, EFO_1001346, EFO_0003780, MONDO_0008867, EFO_1001345, HP_0001919, EFO_0006890, EFO_0003928, EFO_1001486, EFO_0000319, EFO_0005046, EFO_1000158, EFO_0003869, EFO_0005774, MONDO_0018373, MONDO_0002462, EFO_0003060, EFO_0004255, EFO_0000384, EFO_0003884, EFO_0005044, EFO_0004284, MONDO_0005090, HP_0001643, HP_0001397, EFO_1000844, MONDO_0002009, EFO_0007444, HP_0040187, EFO_0001645, EFO_0005672, HP_0001399, MONDO_0004992, EFO_0000546, EFO_0001422, EFO_1000652, EFO_0000220, DOID_13406"
CHEMBL1293237,CHEMBL1417019,"",5.00,5.00,5.0,Small molecule,4.0,true,CHEMBL1614067,F,Homo sapiens,Bloom syndrome protein,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P54132,None,TRUE,TRUE,,,ENSG00000197299,false,false,true,true,false,1,41,,,,"uniprot_literature, impc, eva, orphanet, intogen, ot_genetics_portal, gene2phenotype, clingen, uniprot_variants, cancer_gene_census",ENSG00000131747,"EFO_0001663, EFO_0000211, MONDO_0015760, MONDO_0019472, EFO_0000565, EFO_0000182, MONDO_0005301, EFO_0004289, MONDO_0008170, EFO_0003843, EFO_0000220, MONDO_0018906, EFO_0000616, EFO_0004251, EFO_0000673, EFO_0003929, EFO_0000196, EFO_0000221, EFO_0005952, EFO_1001830, EFO_1001469, EFO_0008522, MONDO_0004992, EFO_0000224, EFO_0000339, EFO_0000095, MONDO_0008315, MONDO_0008315, EFO_0000222, EFO_0000178, EFO_0006859, EFO_0000198, MONDO_0007254, EFO_1000286, EFO_0000574, MONDO_0001023, EFO_0001378, MONDO_0019460, MONDO_0000873, EFO_1001052, EFO_0000403"
CHEMBL234,CHEMBL1112,"CHEMBL214, CHEMBL217, CHEMBL224","8.48, 8.00",8.48,8.0,Small molecule,4.0,true,CHEMBL3381714,B,Homo sapiens,Dopamine D3 receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P35462,GPCR,TRUE,TRUE,PARTIAL AGONIST,false,ENSG00000151577,false,true,true,true,false,3,26,,,,"uniprot_literature, impc, chembl","ENSG00000178394, ENSG00000149295, ENSG00000102468","EFO_0002610, MONDO_0004975, EFO_0005230, EFO_0004701, MONDO_0002009, EFO_0003758, MONDO_0002050, MONDO_0000594, MONDO_0010383, MONDO_0007079, EFO_0004895, EFO_0003756, EFO_0004242, EFO_0007453, EFO_0005407, EFO_0003888, EFO_0005411, EFO_0003757, MONDO_0004985, MONDO_0005351, EFO_0009963, EFO_0003015, EFO_0001358, MONDO_0005090, HP_0000713, EFO_0003761"
CHEMBL1293289,CHEMBL1232461,CHEMBL4296614,"7.00, 7.31",7.31,7.0,Small molecule,2.0,false,CHEMBL3772269,B,Homo sapiens,Bromodomain-containing protein 2,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P25440,Epigenetic,TRUE,TRUE,INHIBITOR,false,ENSG00000204256,false,true,true,true,false,4,2,,,,"impc, chembl","ENSG00000204256, ENSG00000141867, ENSG00000137948, ENSG00000169925","EFO_0000616, EFO_0000313"
CHEMBL4282,CHEMBL1234354,"CHEMBL3559703, CHEMBL2842",7.89,7.89,7.89,Small molecule,2.0,false,CHEMBL2379605,B,Homo sapiens,Serine/threonine-protein kinase AKT,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P31749,Kinase,TRUE,TRUE,INHIBITOR,false,ENSG00000142208,false,true,true,true,false,9,3,,,,"uniprot_literature, eva, intogen, ot_genetics_portal, chembl, eva_somatic, cancer_gene_census","ENSG00000198793, ENSG00000145675, ENSG00000051382, ENSG00000105851, ENSG00000121879, ENSG00000105647, ENSG00000171608, ENSG00000141506, ENSG00000117461","EFO_0003869, MONDO_0007254, MONDO_0004992"
CHEMBL2903,CHEMBL93,CHEMBL215,6.40,6.40,6.4,Small molecule,4.0,true,CHEMBL4011319,B,Homo sapiens,Arachidonate 15-lipoxygenase,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P16050,Enzyme,TRUE,TRUE,INHIBITOR,false,ENSG00000161905,false,false,true,true,false,1,9,,,,"impc, ot_genetics_portal",ENSG00000012779,"EFO_0003768, MONDO_0008903, EFO_0000341, EFO_0000768, EFO_0000339, MONDO_0011382, MONDO_0004979, EFO_0003894, MP_0001845"
CHEMBL279,CHEMBL1721885,"CHEMBL1936, CHEMBL2095189, CHEMBL2095227, CHEMBL1974",8.64,8.64,8.64,Small molecule,2.0,false,CHEMBL1051261,B,Homo sapiens,Vascular endothelial growth factor receptor 2,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P35968,Kinase,TRUE,TRUE,INHIBITOR,false,ENSG00000128052,false,true,true,true,false,7,2,,,,"uniprot_literature, intogen, ot_genetics_portal, chembl, uniprot_variants, eva_somatic, cancer_gene_census","ENSG00000113721, ENSG00000134853, ENSG00000122025, ENSG00000157404, ENSG00000102755, ENSG00000037280, ENSG00000128052","EFO_0000616, EFO_0003869"
CHEMBL1974,CHEMBL1171837,CHEMBL2096618,9.52,9.52,9.52,Small molecule,4.0,true,CHEMBL3225231,B,Homo sapiens,Tyrosine-protein kinase receptor FLT3,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P36888,Kinase,TRUE,TRUE,INHIBITOR,false,ENSG00000122025,false,true,true,true,false,2,19,,,,"uniprot_literature, impc, eva, intogen, chembl, eva_somatic, cancer_gene_census","ENSG00000097007, ENSG00000186716","EFO_0000222, EFO_0000571, EFO_0000198, EFO_0003841, MONDO_0015277, EFO_0000339, EFO_0000519, EFO_0000222, EFO_0000339, EFO_0000702, EFO_0000616, EFO_0000565, EFO_1000131, EFO_0000220, EFO_0003060, MONDO_0004992, EFO_1000131, MONDO_0011719, EFO_0000220"
CHEMBL1293237,CHEMBL299613,"",8.15,8.15,8.15,Small molecule,2.0,false,CHEMBL1614067,F,Homo sapiens,Bloom syndrome protein,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P54132,None,TRUE,TRUE,,,ENSG00000197299,false,false,true,true,false,,2,,,,"uniprot_literature, impc, eva, orphanet, intogen, ot_genetics_portal, gene2phenotype, clingen, uniprot_variants, cancer_gene_census","","EFO_0000616, EFO_0001378"
